AMZN,Open,High,Low,Close,Volume,10 day average,20 day average,50 day average,Daily Return
2019-12-02,1804.4,1805.55,1762.68,1781.6,3931749,1770.2969999999998,1773.8020000000001,1761.351,-0.010661928031985846
2019-12-03,1760.0,1772.87,1747.23,1769.96,3529581,1772.0400000000002,1772.0669999999998,1761.0441999999998,-0.006533453075886819
2019-12-04,1774.01,1789.089,1760.22,1760.69,2680699,1772.83,1770.016,1761.4258000000002,-0.005237406495061991
2019-12-05,1763.5,1763.5,1740.0,1740.48,2827851,1772.325,1767.2515000000003,1760.8688,-0.011478454469554533
2019-12-06,1751.2,1754.4,1740.13,1751.6,3119978,1774.014,1765.4215,1761.104,0.006389042103327691
2019-12-09,1750.66,1766.892,1745.61,1749.51,2502488,1774.393,1763.6029999999998,1761.5852,-0.0011931947933317977
2019-12-10,1747.4,1750.67,1735.0,1739.21,2515643,1770.9299999999998,1761.9810000000002,1761.6512,-0.00588736274728352
2019-12-11,1741.67,1750.0,1735.71,1748.72,2101317,1766.1079999999997,1760.5169999999998,1761.9126,0.005467999839007254
2019-12-12,1750.0,1764.0,1745.44,1760.33,3103948,1760.2899999999997,1760.878,1762.8546000000001,0.006639141772267765
2019-12-13,1765.0,1768.99,1755.0,1760.94,2744770,1756.304,1761.1950000000002,1763.585,0.0003465259354780148
2019-12-16,1767.0,1769.5,1757.05,1769.21,3149344,1755.065,1762.681,1764.1761999999999,0.004696355355662263
2019-12-17,1778.01,1792.0,1777.39,1790.66,3646696,1757.1350000000002,1764.5875,1765.3362,0.012124055369345577
2019-12-18,1795.02,1798.2,1782.36,1784.03,3354136,1759.4689999999998,1766.1495000000002,1766.9066,-0.0037025454301766736
2019-12-19,1780.5,1792.99,1774.06,1792.28,2738319,1764.6490000000001,1768.4869999999999,1768.3123999999998,0.0046243616979535496
2019-12-20,1799.615,1802.97,1782.45,1786.5,5152459,1768.139,1771.0765,1769.6372000000001,-0.0032249425313009006
2019-12-23,1788.26,1793.0,1784.51,1793.0,2137492,1772.488,1773.4405,1770.8588,0.003638399104394008
2019-12-24,1793.81,1795.57,1787.575,1789.21,881337,1777.488,1774.209,1771.9143999999997,-0.0021137757947573554
2019-12-26,1801.01,1870.46,1799.5,1868.77,6024607,1789.493,1777.8004999999998,1773.9422,0.04446655227726204
2019-12-27,1882.92,1901.4,1866.01,1869.8,6188753,1800.44,1780.3650000000002,1775.7895999999998,0.000551164669809534
2019-12-30,1874.0,1884.0,1840.62,1846.89,3677305,1809.0350000000003,1782.6695,1776.9778,-0.012252647341961631
2019-12-31,1842.0,1853.26,1832.23,1847.84,2510379,1816.898,1785.9815000000003,1778.7844,0.0005143782250160989
2020-01-02,1875.0,1898.01,1864.15,1898.01,4035909,1827.6330000000003,1792.384,1781.0314,0.027150619101220963
2020-01-03,1864.5,1886.197,1864.5,1874.97,3766603,1836.727,1798.098,1783.2162000000003,-0.012139029825975589
2020-01-06,1860.0,1903.69,1860.0,1902.88,4065697,1847.7869999999998,1806.218,1786.0303999999999,0.01488557150247738
2020-01-07,1904.5,1913.89,1892.043,1906.86,4134009,1859.8229999999999,1813.9809999999998,1788.552,0.0020915664676699475
2020-01-08,1898.04,1911.0,1886.445,1891.97,3511965,1869.7199999999998,1821.104,1791.1648,-0.007808648773376059
2020-01-09,1909.89,1917.82,1895.804,1901.05,3174961,1880.904,1829.196,1793.6442000000002,0.004799230431772106
2020-01-10,1905.37,1906.94,1880.0,1883.16,2856958,1882.343,1835.9180000000001,1796.0532,-0.009410588885089721
2020-01-13,1891.31,1898.0,1880.8,1891.3,2785843,1884.493,1842.4665,1798.2793999999997,0.004322521718812977
2020-01-14,1885.88,1887.11,1858.55,1869.44,3446380,1886.748,1847.8915000000002,1800.135,-0.01155818749008608
2020-01-15,1872.25,1878.86,1855.09,1862.02,2896591,1888.166,1852.532,1801.5466000000001,-0.00396910304690179
2020-01-16,1882.99,1885.59,1866.02,1877.94,2659492,1886.159,1856.896,1803.0122000000001,0.008549854459135808
2020-01-17,1885.89,1886.64,1857.25,1864.72,3997339,1885.134,1860.9305,1804.2724000000003,-0.00703962852913298
2020-01-21,1865.0,1894.27,1860.0,1892.0,3707784,1884.0459999999998,1865.9165,1806.1970000000001,0.01462954223690427
2020-01-22,1896.09,1902.5,1883.34,1887.46,3216256,1882.1059999999998,1870.9645,1808.1822,-0.002399577167018996
2020-01-23,1885.11,1889.975,1872.76,1884.58,2484612,1881.3669999999997,1875.5434999999998,1810.1562,-0.0015258601506787928
2020-01-24,1891.37,1894.99,1847.44,1861.64,3766180,1877.426,1879.1650000000002,1811.9560000000001,-0.012172473442358389
2020-01-27,1820.0,1841.0,1815.34,1828.34,3528508,1871.944,1877.1435000000001,1812.9628,-0.01788745407275316
2020-01-28,1840.5,1858.11,1830.02,1853.25,2808039,1868.139,1876.316,1814.9656000000002,0.01362438058566795
2020-01-29,1864.0,1874.75,1855.02,1858.0,2101389,1866.9950000000001,1876.8715,1817.0336000000002,0.0025630648860111016
2020-01-30,1858.0,1872.87,1850.61,1870.68,6327437,1867.861,1878.0134999999998,1819.6573999999998,0.006824542518837573
2020-01-31,2051.47,2055.72,2002.27,2008.72,15567279,1880.9389999999999,1883.5490000000002,1824.7812,0.07379134860050884
2020-02-03,2010.6,2048.5,2000.25,2004.2,5899093,1894.8870000000002,1890.0104999999999,1829.8094,-0.002250189175196149
2020-02-04,2029.88,2059.8,2015.37,2049.67,5289337,1910.654,1897.35,1835.8922,0.022687356551242432
2020-02-05,2071.02,2071.02,2032.0,2039.87,4376173,1925.895,1904.0005,1841.9954,-0.004781257470714895
2020-02-06,2041.02,2056.3,2024.8,2050.23,3182953,1942.4599999999998,1911.9135,1848.0855999999999,0.005078755018702141
2020-02-07,2041.99,2098.53,2038.1,2079.28,5095346,1964.2240000000002,1920.825,1854.1944,0.014169141998702672
2020-02-10,2085.01,2135.6,2084.96,2133.91,5056234,1994.7810000000002,1933.3625,1860.9338,0.02627351775614617
2020-02-11,2150.9,2185.95,2136.0,2150.8,5746010,2024.536,1946.3375,1867.5796000000003,0.007915047963597432
2020-02-12,2163.2,2180.25,2155.29,2160.0,3334263,2054.736,1960.8654999999999,1874.7635999999998,0.004277478147665992
2020-02-13,2144.99,2170.28,2142.0,2149.87,3031790,2082.6549999999997,1975.2580000000003,1882.129,-0.004689814814814897
2020-02-14,2155.68,2159.035,2125.89,2134.87,2606168,2095.2699999999995,1988.1045,1889.4272,-0.006977166061203688
2020-02-18,2125.02,2166.07,2124.105,2155.67,2951069,2110.417,2002.6519999999996,1897.3267999999998,0.009742982008272172
2020-02-19,2167.8,2185.1,2161.12,2170.22,2561164,2122.472,2016.5629999999996,1905.9216000000001,0.006749641642737503
2020-02-20,2173.07,2176.79,2127.45,2153.1,3131341,2133.795,2029.8449999999998,1913.9516,-0.00788860115564316
2020-02-21,2142.15,2144.55,2088.0,2095.97,4650739,2138.369,2040.4144999999996,1920.8808000000001,-0.026533834935674183
2020-02-24,2003.18,2039.295,1987.974,2009.29,6546996,2131.37,2047.7969999999998,1926.2823999999998,-0.041355553753154806
2020-02-25,2026.42,2034.6,1958.42,1972.74,6219093,2115.2529999999997,2055.017,1930.7628,-0.01819050510379283
2020-02-26,1970.28,2014.67,1960.45,1979.59,5240401,2098.132,2061.334,1935.148,0.0034723278282997594
2020-02-27,1934.38,1975.0,1882.762,1884.3,8143992,2070.562,2062.6490000000003,1937.6152000000002,-0.04813623022949198
2020-02-28,1814.63,1889.76,1811.129,1883.75,9493796,2043.95,2063.3025000000002,1939.906,-0.0002918855808522469
2020-03-02,1906.49,1954.51,1870.0,1953.95,6761650,2025.8579999999997,2060.564,1943.1717999999998,0.03726609157266103
2020-03-03,1975.37,1996.33,1888.09,1908.99,7534491,2001.1899999999998,2055.8035,1945.671,-0.023009800660201196
2020-03-04,1946.57,1978.0,1922.0,1975.83,4772918,1981.7509999999997,2052.1115,1949.3419999999999,0.03501327927333309
2020-03-05,1933.0,1960.72,1910.0,1924.03,4748209,1958.8439999999998,2046.3195,1952.0926000000002,-0.026216830395327517
2020-03-06,1875.0,1910.87,1869.5,1901.09,5273579,1939.3559999999998,2038.8625,1954.2544,-0.011922891015212933
2020-03-09,1773.86,1862.77,1761.29,1800.61,7813231,1918.488,2024.929,1954.4824,-0.052853889084683026
2020-03-10,1870.88,1894.27,1818.17,1891.82,7133309,1910.396,2012.8245000000002,1954.9433999999999,0.05065505578665008
2020-03-11,1857.85,1871.319,1801.5,1820.86,5646830,1894.523,1996.3274999999999,1953.9646,-0.03750885390787706
2020-03-12,1721.98,1765.0,1675.0,1676.61,11346209,1873.7540000000001,1972.158,1950.559,-0.07922080775018403
2020-03-13,1755.0,1786.31,1680.62,1785.0,8809724,1863.8790000000001,1953.9144999999996,1949.3022,0.06464830819331868
2020-03-16,1641.51,1759.452,1626.032,1689.15,8917264,1837.399,1931.6285,1945.125,-0.0536974789915966
2020-03-17,1775.47,1857.775,1689.24,1807.84,10917129,1827.284,1914.2369999999999,1943.7823999999998,0.07026611017375584
2020-03-18,1750.0,1841.66,1745.0,1830.0,9645217,1812.7009999999998,1897.226,1942.3248,0.01225772192229413
2020-03-19,1860.0,1945.0,1832.65,1880.93,10399939,1808.391,1883.6174999999998,1941.8062,0.027830601092896146
2020-03-20,1926.31,1957.0,1820.73,1846.09,9817849,1802.891,1871.1235000000001,1940.8886000000002,-0.01852275204287246
2020-03-23,1827.75,1919.4,1812.0,1902.83,7808488,1813.113,1865.8005,1940.9242,0.030735229593356728
2020-03-24,1951.495,1955.0,1900.34,1940.1,7147079,1817.941,1864.1685000000002,1942.0629999999999,0.01958661572499909
2020-03-25,1920.69,1950.26,1885.78,1885.84,6479072,1824.4389999999999,1859.4809999999998,1941.9538,-0.02796763053450857
2020-03-26,1902.0,1956.49,1889.29,1955.49,6235117,1852.3269999999998,1863.0404999999998,1943.6748,0.03693314385101609
2020-03-27,1930.86,1939.79,1899.92,1900.1,5387896,1863.837,1863.8579999999997,1944.4363999999998,-0.028325381362216184
2020-03-30,1922.83,1973.63,1912.34,1963.95,6126086,1891.3170000000002,1864.3579999999997,1946.1566,0.033603494552918445
2020-03-31,1964.35,1993.02,1944.01,1949.72,5123625,1905.5049999999999,1866.3944999999999,1947.8566,-0.007245601975610416
2020-04-01,1932.97,1944.96,1893.0,1907.7,4121874,1913.275,1862.988,1948.1706,-0.02155181256795846
2020-04-02,1901.64,1927.526,1890.0,1918.83,4335984,1917.065,1862.7279999999998,1948.7980000000002,0.0058342506683439765
2020-04-03,1911.15,1926.33,1889.15,1906.59,3609869,1923.1150000000002,1863.003,1949.2382,-0.006378887134347533
2020-04-06,1936.0,1998.52,1930.02,1997.59,5723059,1932.591,1872.8519999999996,1951.9572,0.04772919190806624
2020-04-07,2017.11,2035.72,1997.62,2011.6,5113982,1939.741,1878.8409999999997,1955.6224,0.007013451208706556
2020-04-08,2021.0,2044.0,2011.15,2043.0,3977312,1955.4569999999999,1889.9479999999999,1959.4173999999998,0.015609465102406128
2020-04-09,2044.3,2053.0,2017.66,2042.76,4655616,1964.184,1908.2555,1963.1125999999997,-0.00011747430249631208
2020-04-13,2040.0,2180.0,2038.0,2168.87,6716708,1991.0610000000001,1927.449,1969.0764,0.06173510348743849
2020-04-14,2200.47,2292.0,2186.21,2283.32,8087192,2022.998,1957.1575,1974.5683999999999,0.05276941448772887
2020-04-15,2257.68,2333.369,2245.0,2307.68,6866566,2058.7940000000003,1982.1495,1980.638,0.010668675437520703
2020-04-16,2346.0,2460.998,2335.0,2408.19,12038199,2108.843,2011.0589999999997,1987.8084,0.04355456562435012
2020-04-17,2372.33,2400.0,2316.02,2375.0,7930008,2154.46,2035.7625,1994.5109999999997,-0.013782135130533724
2020-04-20,2389.95,2444.98,2386.05,2393.61,5770693,2203.162,2063.1385,2001.3785999999998,0.00783578947368424
2020-04-21,2416.61,2428.31,2279.66,2328.12,7476679,2236.2149999999997,2084.403,2006.3554000000001,-0.027360346923684387
2020-04-22,2369.0,2394.0,2351.0,2363.49,4218294,2271.404,2105.5724999999998,2010.947,0.015192515849698385
2020-04-23,2399.98,2424.22,2382.08,2399.45,5066551,2307.049,2131.253,2015.9199999999996,0.015214788300352389
2020-04-24,2417.0,2420.433,2382.0,2410.22,3831796,2343.795,2153.9894999999997,2020.9244,0.00448852862114224
2020-04-27,2443.2,2444.88,2363.0,2376.0,5645644,2364.508,2177.7845,2025.447,-0.014197874052990889
2020-04-28,2372.1,2373.5,2306.0,2314.08,5269445,2367.584,2195.291,2029.0312,-0.026060606060606117
2020-04-29,2330.01,2391.89,2310.0,2372.71,4591592,2374.087,2216.4404999999997,2033.372,0.02533620272419279
2020-04-30,2419.84,2475.0,2396.01,2474.0,9534610,2380.668,2244.7554999999998,2039.4476000000002,0.042689582797729164
2020-05-01,2336.8,2362.44,2258.19,2286.04,9772604,2371.772,2263.116,2042.1064,-0.0759741309620049
2020-05-04,2256.38,2326.98,2256.38,2315.99,4865925,2364.0099999999998,2283.5860000000002,2046.5067999999999,0.01310125807072482
2020-05-05,2340.0,2351.0,2307.125,2317.8,3242495,2362.978,2299.5965,2052.677,0.0007815232362835545
2020-05-06,2329.44,2357.45,2320.0,2351.26,3117813,2361.755,2316.5795000000003,2060.2473999999997,0.014436103201311612
2020-05-07,2374.78,2376.0,2343.11,2367.61,3396410,2358.5710000000004,2332.8100000000004,2068.0078,0.006953718431819578
2020-05-08,2372.14,2387.245,2357.0,2379.61,3211227,2355.5099999999998,2349.6525,2077.9139999999998,0.00506840231288086
2020-05-11,2374.7,2419.665,2372.11,2409.0,3259230,2358.81,2361.659,2088.419,0.012350763360382544
2020-05-12,2411.85,2419.0,2355.0,2356.95,3074915,2363.0969999999998,2365.3405,2096.479,-0.021606475716064888
2020-05-13,2366.8,2407.7,2337.805,2367.92,4782918,2362.618,2368.3525,2105.6576,0.004654320201955997
2020-05-14,2361.01,2391.37,2353.21,2388.85,3648127,2354.103,2367.3855000000003,2113.918,0.008838981046656924
2020-05-15,2368.52,2411.0,2356.37,2409.78,4234950,2366.477,2369.1245000000004,2123.633,0.008761537978525302
2020-05-18,2404.346,2433.0,2384.01,2426.26,4366571,2377.504,2370.757,2134.1364,0.006838798562524451
2020-05-19,2429.83,2484.995,2428.97,2449.33,4320497,2390.657,2376.8175,2147.1108,0.009508461582847572
2020-05-20,2477.87,2500.01,2467.27,2497.94,3998142,2405.325,2383.54,2159.2332,0.019846243666635344
2020-05-21,2500.0,2525.45,2442.54,2446.74,5114402,2413.238,2385.9044999999996,2171.7508000000003,-0.020496889436896093
2020-05-22,2455.01,2469.85,2430.13,2436.88,2867078,2418.9649999999997,2387.2375,2186.9562,-0.004029851966289688
2020-05-26,2458.0,2462.0,2414.06,2421.86,3568152,2420.251,2389.5305,2199.6934,-0.0061636190538721936
2020-05-27,2404.99,2413.58,2330.0,2410.39,5056944,2425.5950000000003,2394.3460000000005,2214.1182,-0.004736029332826908
2020-05-28,2384.33,2436.97,2378.23,2401.1,3193135,2428.9129999999996,2395.7655000000004,2225.9834,-0.0038541480839200393
2020-05-29,2415.94,2442.37,2398.197,2442.37,3529328,2434.2650000000003,2394.184,2238.2308,0.017187955520386433
2020-06-01,2448.0,2476.93,2444.17,2471.04,2938031,2440.3910000000005,2403.434,2250.0330000000004,0.011738598164897196
2020-06-02,2467.0,2473.53,2445.31,2472.41,2529902,2445.006,2411.255,2262.5593999999996,0.0005544224294222744
2020-06-03,2468.01,2488.0,2461.17,2478.4,2671023,2447.9129999999996,2419.2850000000003,2274.0708,0.002422737329164759
2020-06-04,2477.43,2507.54,2450.01,2460.6,2948709,2444.179,2424.752,2284.4808,-0.007182052937379058
2020-06-05,2444.51,2488.645,2437.13,2483.0,3306444,2447.8050000000003,2430.5215,2296.424,0.00910347069820383
2020-06-08,2500.2,2530.0,2487.335,2524.06,3970653,2456.523,2437.7439999999997,2307.7954,0.016536447845348246
2020-06-09,2529.44,2626.43,2525.0,2600.86,5175949,2474.423,2447.337,2321.8106,0.030427168926253856
2020-06-10,2645.0,2722.35,2626.26,2647.45,4946030,2498.129,2461.862,2335.4806,0.01791330559891713
2020-06-11,2603.5,2671.38,2536.23,2557.96,5800106,2513.815,2471.364,2347.6454,-0.0338023380989253
2020-06-12,2601.21,2621.477,2503.35,2545.02,5436126,2524.08,2479.1724999999997,2360.3918,-0.005058718666437367
2020-06-15,2526.6,2584.0,2508.0,2572.68,3873334,2534.244,2487.3175,2373.4687999999996,0.010868283942758739
2020-06-16,2620.0,2620.0,2576.0,2615.27,3595648,2548.5299999999997,2496.7679999999996,2387.6423999999997,0.016554721146819773
2020-06-17,2647.5,2655.0,2631.82,2640.98,2959315,2564.788,2506.3505,2400.5101999999997,0.009830724934710489
2020-06-18,2647.01,2659.64,2636.11,2653.98,2487773,2584.1259999999997,2514.1524999999997,2413.3577999999998,0.004922415164067884
2020-06-19,2678.08,2697.43,2659.0,2675.01,5776962,2603.327,2525.566,2425.998,0.007923948183482965
2020-06-22,2684.5,2715.0,2669.0,2713.82,3208779,2622.303,2539.4129999999996,2439.4192000000003,0.01450835697810482
2020-06-23,2726.02,2783.11,2718.04,2764.41,4231706,2638.6580000000004,2556.5405,2451.33,0.018641619562093092
2020-06-24,2780.0,2796.0,2721.0,2734.4,4526604,2647.353,2572.741,2460.3516,-0.010855842657203407
2020-06-25,2739.55,2756.23,2712.14,2754.58,2968656,2667.0150000000003,2590.415,2469.2896,0.0073800468110005735
2020-06-26,2775.056,2782.569,2688.0,2692.87,6500783,2681.8,2602.94,2474.9832,-0.022402689339209636
2020-06-29,2690.01,2696.8,2630.08,2680.38,4223421,2692.57,2613.407,2481.0908,-0.004638174141343487
2020-06-30,2685.065,2769.63,2675.03,2758.82,3769685,2706.925,2627.7275,2488.395,0.0292645072713571
2020-07-01,2757.99,2895.0,2754.0,2878.7,6363438,2730.697,2647.7425,2499.4066,0.04345336049470405
2020-07-02,2912.01,2955.56,2871.102,2890.3,6593386,2754.329,2669.2275,2509.9428,0.004029596692951776
2020-07-06,2934.97,3059.88,2930.0,3057.04,6880641,2792.532,2697.9294999999997,2523.0946000000004,0.05768951319932181
2020-07-07,3058.55,3069.55,2990.0,3000.12,5257513,2821.1620000000003,2721.7325,2534.8926,-0.018619318033130106
2020-07-08,3022.61,3083.97,3012.43,3081.11,5037634,2852.832,2745.745,2548.9948,0.02699558684319303
2020-07-09,3115.99,3193.88,3074.002,3182.63,6388658,2897.6549999999997,2772.504,2566.3658,0.032949164424509236
2020-07-10,3191.76,3215.0,3135.7,3200.0,5485981,2942.1969999999997,2804.6059999999998,2582.9116,0.005457750351124613
2020-07-13,3251.06,3344.29,3068.39,3104.0,7720419,2983.31,2832.555,2595.5116,-0.030000000000000027
2020-07-14,3089.0,3127.38,2950.0,3084.0,7231932,3023.6719999999996,2858.121,2611.4708,-0.006443298969072142
2020-07-15,3080.23,3098.35,2973.18,3008.87,5788873,3048.677,2877.8010000000004,2625.3284,-0.02436121919584955
2020-07-16,2971.06,3032.0,2918.23,2999.9,6394245,3060.7969999999996,2895.7470000000003,2638.9703999999997,-0.00298118562782701
2020-07-17,3009.0,3024.0,2948.45,2961.97,4761318,3067.964,2911.1465,2651.1846,-0.012643754791826445
2020-07-20,3000.2,3201.36,2994.017,3196.84,7598175,3081.944,2937.2380000000003,2667.7691999999997,0.07929519880349911
2020-07-21,3232.49,3240.576,3105.72,3138.29,6134964,3095.761,2958.4615000000003,2682.9428,-0.01831496102401131
2020-07-22,3125.0,3150.0,3065.26,3099.91,4104224,3097.641,2975.2365,2696.761,-0.012229589999649515
2020-07-23,3098.271,3098.271,2970.0,2986.55,5656905,3078.0330000000004,2987.844,2709.353,-0.03656880361042725
2020-07-24,2930.0,3031.58,2888.0,3008.91,5632412,3058.924,3000.5605,2722.1728000000003,0.007486899599872698
2020-07-27,3062.0,3098.0,3015.77,3055.21,4170491,3054.045,3018.6775000000002,2735.5,0.015387632066097057
2020-07-28,3054.27,3077.093,2995.76,3000.33,3126650,3045.6780000000003,3034.675,2747.3109999999997,-0.01796275869743813
2020-07-29,3030.99,3039.159,2996.77,3033.53,2974059,3048.144,3048.4105000000004,2759.4563999999996,0.011065449467225319
2020-07-30,3014.0,3092.0,3005.0,3051.88,6128264,3053.342,3057.0695,2771.5074,0.006049058357754822
2020-07-31,3244.0,3246.82,3151.0,3164.68,8083368,3073.6130000000003,3070.7885,2784.8421999999996,0.03696082414773838
2020-08-03,3180.51,3184.0,3104.0,3111.89,5074662,3065.118,3073.531,2798.1452000000004,-0.016680991443052684
2020-08-04,3101.21,3167.24,3101.21,3138.83,4694293,3065.1719999999996,3080.4665,2812.1841999999997,0.008657118342872083
2020-08-05,3143.77,3213.586,3127.3,3205.03,3930024,3075.684,3086.6625,2827.8475999999996,0.021090661169926417
2020-08-06,3194.36,3247.47,3165.43,3225.0,3940601,3099.529,3088.781,2844.1398,0.00623083091265908
2020-08-07,3224.01,3240.81,3140.673,3167.46,3936126,3115.384,3087.154,2859.467,-0.017841860465116266
2020-08-10,3170.31,3172.51,3101.52,3148.16,3167273,3124.679,3089.362,2873.5828,-0.0060932103325693765
2020-08-11,3113.2,3159.22,3073.0,3080.67,3718056,3132.7129999999997,3089.1955000000003,2885.7754,-0.02143791929253902
2020-08-12,3108.0,3174.385,3101.42,3162.24,3527228,3145.584,3096.864,2899.5719999999997,0.02647800640769704
2020-08-13,3182.99,3217.521,3155.0,3161.02,3149042,3156.498,3104.9199999999996,2913.2244,-0.0003858024691357764
2020-08-14,3178.18,3178.236,3120.0,3148.02,2751722,3154.832,3114.2225000000003,2926.9727999999996,-0.0041125965669309705
2020-08-17,3173.12,3194.97,3154.177,3182.41,2691236,3161.884,3113.5009999999997,2940.961,0.010924327037312276
2020-08-18,3212.0,3320.0,3205.819,3312.49,5345973,3179.25,3122.2110000000002,2956.7295999999997,0.040874683023243374
2020-08-19,3303.01,3315.9,3256.0,3260.48,4185136,3184.7949999999996,3130.2395,2969.922,-0.01570117947525873
2020-08-20,3252.0,3312.62,3238.0,3297.37,3332477,3192.032,3145.7805,2982.9204,0.011314285013249492
2020-08-21,3295.0,3314.396,3275.39,3284.72,3575861,3203.758,3159.5710000000004,2997.4556,-0.0038363908205630848
2020-08-24,3310.15,3380.315,3257.561,3307.46,4666257,3219.6879999999996,3172.1835,3012.7044,0.006922964514479268
2020-08-25,3294.99,3357.4,3267.0,3346.49,3992841,3246.27,3189.4915,3028.1806,0.011800596227921067
2020-08-26,3351.11,3451.739,3344.568,3441.85,6508742,3274.2309999999998,3209.9075000000003,3044.7122000000004,0.02849552815039047
2020-08-27,3450.05,3453.0,3378.0,3400.0,4264794,3298.129,3227.3134999999997,3059.8926,-0.012159158592036201
2020-08-28,3423.0,3433.37,3386.5,3401.8,2896977,3323.507,3239.1695,3074.849,0.0005294117647058894
2020-08-31,3408.99,3495.0,3405.0,3450.96,4185884,3350.3619999999996,3256.123,3090.368,0.014451172908460208
2020-09-01,3489.58,3513.87,3467.0,3499.12,3476406,3369.025,3274.1375,3106.0739999999996,0.013955537009991303
2020-09-02,3547.0,3552.25,3486.685,3531.45,3931475,3396.1220000000003,3290.4584999999997,3121.4148,0.009239465922860512
2020-09-03,3485.0,3488.41,3303.0,3368.0,8161112,3403.185,3297.6085,3134.0868,-0.04628410426312135
2020-09-04,3318.0,3381.5,3111.13,3294.62,8781753,3404.175,3303.9665,3144.8876,-0.021787410926365824
2020-09-08,3144.0,3250.845,3130.0,3149.84,6094204,3388.4130000000005,3304.0505000000003,3154.027,-0.043944369912159775
2020-09-09,3202.99,3303.175,3185.0,3268.61,5188674,3380.625,3313.4474999999998,3165.7916000000005,0.03770667716455445
2020-09-10,3307.219,3349.89,3170.55,3175.11,5330740,3353.951,3314.0909999999994,3174.1174,-0.028605431666671732
2020-09-11,3208.69,3217.341,3083.98,3116.22,5093981,3325.5730000000003,3311.851,3178.8677999999995,-0.018547388909360696
2020-09-14,3172.937,3187.39,3096.0,3102.97,4529595,3295.6899999999996,3309.5985,3183.1212,-0.004251946268235218
2020-09-15,3136.16,3175.02,3108.92,3156.13,4021534,3266.207,3308.2845,3185.103,0.017131973560814417
2020-09-16,3179.99,3187.238,3074.15,3078.1,4531188,3224.105,3296.565,3186.6626,-0.024723316213210556
2020-09-17,3009.25,3029.432,2972.55,3008.73,6449049,3171.8329999999996,3283.9775,3185.215,-0.022536629739124736
2020-09-18,3031.74,3037.8,2905.54,2954.91,8892579,3130.524,3266.8545,3180.6606,-0.01788794607691624
2020-09-21,2906.5,2962.0,2871.0,2960.47,6117924,3097.109,3250.642,3175.87,0.001881613991627562
2020-09-22,3033.835,3133.99,3000.2,3128.99,6948815,3095.024,3241.7185,3176.3698000000004,0.056923393920560006
2020-09-23,3120.43,3126.999,2992.376,2999.86,5652664,3068.149,3224.3869999999997,3174.687,-0.04126890785844628
2020-09-24,2977.79,3069.3,2965.0,3019.79,5529391,3052.6169999999997,3203.284,3174.9054000000006,0.006643643370023877
2020-09-25,3054.86,3101.54,2999.0,3095.13,4615201,3050.5080000000003,3188.0405,3176.81,0.02494875471473179
2020-09-28,3148.85,3175.04,3117.168,3174.05,4224164,3057.616,3176.653,3181.0516,0.025498121242080396
2020-09-29,3175.39,3188.26,3132.54,3144.88,3503397,3056.491,3161.3489999999997,3180.0124,-0.009190151383878686
2020-09-30,3141.14,3212.88,3133.99,3148.73,4896100,3063.554,3143.8295000000003,3180.2212,0.001224212052606033
2020-10-01,3208.0,3224.0,3172.0,3221.26,4971921,3084.807,3128.32,3182.6482,0.023034683824907143
2020-10-02,3153.63,3195.796,3123.0,3125.0,5613097,3101.816,3116.17,3185.4172,-0.029882716700918355
2020-10-05,3145.84,3202.53,3140.85,3199.2,3775331,3125.689,3111.399,3189.223,0.023743999999999987
2020-10-06,3165.0,3182.0,3090.0,3099.96,5086856,3122.786,3108.9049999999997,3190.118,-0.031020255063765823
2020-10-07,3135.0,3200.0,3132.385,3195.69,4309438,3142.369,3105.259,3194.0252,0.030881043626369342
2020-10-08,3224.99,3233.294,3174.99,3190.55,3174113,3159.445,3106.031,3197.1656,-0.0016084163357521497
2020-10-09,3210.0,3288.99,3197.83,3286.65,4907870,3178.597,3114.5525,3201.8610000000003,0.030120198711820922
2020-10-12,3349.94,3496.24,3339.55,3442.93,8364196,3205.4849999999997,3131.5505000000003,3207.4260000000004,0.04754993686580544
2020-10-13,3467.99,3492.38,3424.217,3443.63,5744696,3235.3599999999997,3145.9255000000003,3214.0608,0.00020331519955396615
2020-10-14,3447.0,3464.88,3340.0,3363.71,5828915,3256.858,3160.206,3218.5584000000003,-0.02320806823032673
2020-10-15,3292.01,3355.88,3280.0,3338.65,5223447,3268.597,3176.702,3221.2308000000003,-0.00745010717332939
2020-10-16,3363.23,3399.661,3160.0,3272.71,6474352,3283.368,3192.592,3222.185,-0.01975049795576056
2020-10-19,3299.61,3329.0,3192.735,3207.21,5223625,3284.1690000000003,3204.929,3222.98,-0.020013994518304434
2020-10-20,3222.28,3266.0,3192.01,3217.01,4509677,3295.8740000000007,3209.3300000000004,3224.3569999999995,0.0030556153167395905
2020-10-21,3212.5,3233.875,3160.0,3184.94,4592735,3294.799,3218.584,3226.4424,-0.00996888415018915
2020-10-22,3189.87,3198.75,3121.94,3176.4,4212004,3293.3840000000005,3226.4145,3226.7256000000007,-0.002681369193768157
2020-10-23,3191.0,3205.33,3140.0,3204.4,3466686,3285.1589999999997,3231.878,3227.5932000000003,0.008815010703941528
2020-10-26,3198.74,3282.98,3153.3,3207.04,5901150,3261.5699999999997,3233.5275,3228.7736,0.0008238671826239496
2020-10-27,3224.94,3291.66,3211.3,3286.33,4291046,3245.84,3240.6,3230.8520000000003,0.02472373278786666
