Date,Close,High,Low,Open,Volume
1986-05-28,0.07024000585079193,0.07024000585079193,0.06811165064553619,0.06811165064553619,15523200
1986-05-29,0.07183688879013062,0.07290106645978127,0.0697079214397404,0.07024001027456574,45676800
1986-05-30,0.074497289955616,0.07556146701089787,0.07236893584505223,0.07236893584505223,27072000
1986-06-02,0.07236897200345993,0.07449732717743432,0.07236897200345993,0.07449732717743432,19728000
1986-06-03,0.07236897200345993,0.07236897200345993,0.07130418240543139,0.07236897200345993,5011200
1986-06-04,0.07183688879013062,0.07290106645978127,0.07130418794421639,0.07236897762495594,4723200
1986-06-05,0.07290107756853104,0.07290107756853104,0.07130419880963194,0.07183689973671974,13708800
1986-06-06,0.07290107756853104,0.07290107756853104,0.07183689973671974,0.07290107756853104,3427200
1986-06-09,0.06970790773630142,0.07290105212862212,0.06970790773630142,0.07290105212862212,12672000
1986-06-10,0.06970790773630142,0.06970790773630142,0.06864373027585072,0.06970790773630142,3427200
1986-06-11,0.06970790773630142,0.06970790773630142,0.06864373027585072,0.06970790773630142,2304000
1986-06-12,0.06704746186733246,0.06970790543045524,0.0665153731547079,0.06970790543045524,13708800
1986-06-13,0.06704746186733246,0.06757955057995702,0.0665153731547079,0.06704746186733246,7891200
1986-06-16,0.06651537865400314,0.06757955616723531,0.06598328989738705,0.06704746741061923,9590400
1986-06-17,0.06757955253124237,0.06864372998721843,0.06704746380325434,0.06704746380325434,13075200
1986-06-18,0.06704746186733246,0.06757955057995702,0.06598328444208335,0.06757955057995702,4348800
1986-06-19,0.06651537865400314,0.06757955616723531,0.06598328989738705,0.06704746741061923,8467200
1986-06-20,0.0667814165353775,0.06704745859508267,0.06651536990842669,0.06651536990842669,3801600
1986-06-23,0.06757955253124237,0.06757955253124237,0.06545119761929023,0.06678142172288333,46195200
1986-06-24,0.06704746186733246,0.06811163929258157,0.0665153731547079,0.06757955057995702,14572800
1986-06-25,0.06598327308893204,0.06757953895215053,0.06598327308893204,0.0670474503310777,15235200
1986-06-26,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06598327234414032,19152000
1986-06-27,0.06332284212112427,0.06438701956724867,0.06279075339806206,0.06385493084418646,10396800
1986-06-30,0.06545119732618332,0.06704746350299894,0.06279075369815729,0.06332284242376249,62352000
1986-07-01,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,47577600
1986-07-02,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,52617600
1986-07-03,0.06651537865400314,0.06704746741061923,0.06598328989738705,0.06598328989738705,14140800
1986-07-07,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06651536095920715,14054400
1986-07-08,0.06225862726569176,0.06385489247573134,0.061725926851752634,0.06385489247573134,14256000
1986-07-09,0.05959760770201683,0.062258663268156995,0.0590655189909781,0.062258663268156995,46137600
1986-07-10,0.05800134688615799,0.06012970192542927,0.05534090308706889,0.05959761316561145,46886400
1986-07-11,0.05959760770201683,0.06066178512409429,0.05800134156890064,0.05800134156890064,17395200
1986-07-14,0.05879944562911987,0.06012966908579,0.058001315208912836,0.058001315208912836,28598400
1986-07-15,0.05959760770201683,0.06066178512409429,0.05800134156890064,0.0587994723518358,13190400
1986-07-16,0.06172595173120499,0.061725951731204994,0.060129685877769574,0.060129685877769574,9360000
1986-07-17,0.06279077380895615,0.06279077380895615,0.06119389510972464,0.06172598400574872,6940800
1986-07-18,0.06332284212112427,0.06385493084418646,0.061193875217915125,0.06279075339806206,12326400
1986-07-21,0.06332284212112427,0.06438701956724867,0.06332284212112427,0.06332284212112427,3513600
1986-07-22,0.06545119732618332,0.06545119732618332,0.06332284242376249,0.06332284242376249,10512000
1986-07-23,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06545118372907348,20793600
1986-07-24,0.06598327308893204,0.0670474503310777,0.06491909584678639,0.06491909584678639,14140800
1986-07-25,0.06651537865400314,0.06704746741061923,0.06598328989738705,0.06598328989738705,20448000
1986-07-28,0.06491909921169281,0.06651536515764943,0.06491909921169281,0.06651536515764943,11808000
1986-07-29,0.06332284212112427,0.06545119701337307,0.06225866467499987,0.06491910829031086,14054400
1986-07-30,0.061193887144327164,0.06332285446246241,0.059065531837271534,0.06332285446246241,26409600
1986-07-31,0.06066177040338516,0.0617259475672202,0.060661770403385155,0.06119385898530268,15638400
1986-08-01,0.06012968346476555,0.06119386065768373,0.05959759486830646,0.06066177206122464,12902400
1986-08-04,0.06012968346476555,0.06012968346476555,0.05853341767538828,0.06012968346476555,12441600
1986-08-05,0.05959760770201683,0.06066178512409429,0.05959760770201683,0.060129696413055565,2822400
1986-08-06,0.05906551331281662,0.06012969063259122,0.05800133599304201,0.05959760197270392,18316800
1986-08-07,0.0585334338247776,0.05959761131130263,0.058001345081515096,0.05906552256804012,3657600
1986-08-08,0.05906551331281662,0.06012969063259122,0.058533424652929315,0.058533424652929315,4147200
1986-08-11,0.061193887144327164,0.06172597597109108,0.06012970949079935,0.06012970949079935,7948800
1986-08-12,0.06279077380895615,0.06279077380895615,0.06119389510972464,0.06119389510972464,9993600
1986-08-13,0.06332284212112427,0.06332284212112427,0.06225866467499987,0.06279075339806206,6883200
1986-08-14,0.06491909921169281,0.06545118786034501,0.06332283326573618,0.06332283326573618,20131200
1986-08-15,0.06518513709306717,0.0654511790981546,0.06438700194331548,0.06491909052073504,6105600
1986-08-18,0.0643870085477829,0.06545118581177949,0.0643870085477829,0.06518514377940293,12787200
1986-08-19,0.0643870085477829,0.06465305514740464,0.06332283128378631,0.0643870085477829,20390400
1986-08-20,0.06385491788387299,0.06438700649893982,0.06385491788387299,0.06438700649893982,20764800
1986-08-21,0.06385491788387299,0.06491909511400665,0.06385491788387299,0.06385491788387299,49536000
1986-08-22,0.06279077380895615,0.06438704049702838,0.06172598400574872,0.06385495160100431,5760000
1986-08-25,0.06279077380895615,0.06279077380895615,0.06172598400574872,0.06279077380895615,2419200
1986-08-26,0.06225862726569176,0.06279071566903828,0.06225862726569176,0.06279071566903828,10857600
1986-08-27,0.06225862726569176,0.06279071566903828,0.061725926851752634,0.06225862726569176,9532800
1986-08-28,0.06225862726569176,0.06279071566903828,0.06225862726569176,0.06225862726569176,3427200
1986-08-29,0.06066177040338516,0.06279073674185323,0.05959759323955012,0.06225864815993571,25430400
1986-09-02,0.05906551331281662,0.060661779292478527,0.058267378039362945,0.060661779292478527,5212800
1986-09-03,0.05746927112340927,0.05853344888371599,0.055873004482949185,0.05853344888371599,18316800
1986-09-04,0.06225862726569176,0.06225862726569176,0.058533396431673476,0.058533396431673476,39427200
1986-09-05,0.06491909921169281,0.06491909921169281,0.0617259553089048,0.06225865596843176,26352000
1986-09-08,0.0643870085477829,0.06545118581177949,0.0643870085477829,0.0649190971797812,9619200
1986-09-09,0.06545119732618332,0.06704746350299894,0.0643870198749729,0.0643870198749729,37526400
1986-09-10,0.0643870085477829,0.06598327444377779,0.0643870085477829,0.06545118581177949,10886400
1986-09-11,0.06172595173120499,0.0649190954489151,0.061725951731204994,0.0643870068311033,35654400
1986-09-12,0.06012968346476555,0.06225864986141663,0.06012968346476555,0.06172594925414282,24451200
1986-09-15,0.061193887144327164,0.06119388714432717,0.059065531837271534,0.06012970949079935,22492800
1986-09-16,0.061193887144327164,0.06172597597109108,0.06012970949079935,0.06119388714432717,5184000
1986-09-17,0.06279077380895615,0.06385495160100431,0.06066180621370056,0.06119389510972464,8035200
1986-09-18,0.06332284212112427,0.06438701956724867,0.06279075339806206,0.06279075339806206,5356800
1986-09-19,0.06332284212112427,0.06385493084418646,0.06279075339806206,0.06332284212112427,2505600
1986-09-22,0.06279077380895615,0.06332286270498023,0.06279077380895615,0.06332286270498023,4492800
1986-09-23,0.06385491788387299,0.06438700649893982,0.06279074065373931,0.06279074065373931,5961600
1986-09-24,0.0630568116903305,0.0638549426387222,0.06279076499603539,0.0638549426387222,4780800
1986-09-25,0.06172595173120499,0.06332282959547968,0.061725951731204994,0.06305678757019631,5155200
1986-09-26,0.06172595173120499,0.06225865235985607,0.061193863113393185,0.061725951731204994,2332800
1986-09-29,0.06012968346476555,0.06172594925414282,0.06012968346476555,0.06172594925414282,6192000
1986-09-30,0.06012968346476555,0.06119386065768373,0.06012968346476555,0.06012968346476555,5184000
1986-10-01,0.05959760770201683,0.06119387383513302,0.058533430279939375,0.060129696413055565,32428800
1986-10-02,0.05959760770201683,0.06066178512409429,0.0590655189909781,0.05959760770201683,22723200
1986-10-03,0.06012968346476555,0.06066177206122464,0.05959759486830646,0.05959759486830646,14716800
1986-10-06,0.06491909921169281,0.06598327650899723,0.0617259553089048,0.0617259553089048,85334400
1986-10-07,0.06624934077262878,0.06757956046514488,0.06491911651286614,0.06491911651286614,59788800
1986-10-08,0.06811162829399109,0.06890975895042373,0.06545118516047373,0.06624932038415152,119606400
1986-10-09,0.07024000585079193,0.07183688426578408,0.06811165064553619,0.06811165064553619,92563200
1986-10-10,0.07343316078186035,0.07502942740561652,0.06917583777404264,0.07024001552321342,76752000
1986-10-13,0.07024000585079193,0.07343315066972589,0.07024000585079193,0.07343315066972589,27129600
1986-10-14,0.07130416482686996,0.07183686550007862,0.07077207616455178,0.07077207616455178,12873600
1986-10-15,0.074497289955616,0.07502937848325693,0.0713041467790348,0.0713041467790348,63532800
1986-10-16,0.074497289955616,0.07502937848325693,0.07396520142797505,0.074497289955616,21859200
1986-10-17,0.07662566751241684,0.07715775163562277,0.07449731275061033,0.07449731275061033,124444800
1986-10-20,0.07715776562690735,0.0782219432007816,0.07502941504640537,0.07662568140721675,43545600
1986-10-21,0.08035030215978622,0.08035030215978622,0.07768986266615448,0.07768986266615448,112377600
1986-10-22,0.08035030215978622,0.08114843766167315,0.07981821791485727,0.08035030215978622,54576000
1986-10-23,0.08035030215978622,0.08088239553920866,0.07955217579239279,0.08035030215978622,70444800
1986-10-24,0.07981819659471512,0.08035028069751973,0.07768984191451457,0.08035028069751973,101376000
1986-10-27,0.08247923851013184,0.08247923851013184,0.08035026314949655,0.08035026314949655,125654400
1986-10-28,0.08434157073497772,0.08567179943000786,0.08247926700402149,0.08247926700402149,142646400
1986-10-29,0.08194717019796371,0.08460761833986562,0.08088238075715033,0.08434156713153117,53222400
1986-10-30,0.08354346454143524,0.08460764227231513,0.08141510907967546,0.08194719337786821,44380800
1986-10-31,0.08247923851013184,0.08460759272551237,0.08194714538904217,0.0835434156178221,63734400
1986-11-03,0.08407548815011978,0.08460758119871797,0.08301131118741119,0.08301131118741119,42192000
1986-11-04,0.08726803958415985,0.08726803958415985,0.08407550794440173,0.08407550794440173,54403200
1986-11-05,0.09258954972028732,0.09312164296345948,0.08673595770694317,0.08726805095011533,45100800
1986-11-06,0.09471789747476578,0.09684625202231979,0.0920574588575685,0.09258954292721178,72576000
1986-11-07,0.09418585151433945,0.09525002921870107,0.09258958039054993,0.09471793579927318,44323200
1986-11-10,0.09046059846878052,0.09418583641520106,0.08992850513465368,0.09418583641520106,28684800
1986-11-11,0.09099330753087997,0.09205748510811128,0.09099330753087997,0.09099330753087997,11894400
1986-11-12,0.09099330753087997,0.09312166268534258,0.08992850880811987,0.09099330753087997,34156800
1986-11-13,0.08966243267059326,0.09152535701842832,0.0893963906608715,0.09099327299898478,30211200
1986-11-14,0.09046059846878052,0.09046059846878053,0.08780015006713171,0.0896624630348366,18720000
1986-11-17,0.09099330753087997,0.09205748510811128,0.08939642458675076,0.09046060216398205,24307200
1986-11-18,0.08620388060808182,0.09152537981098084,0.08620388060808182,0.09099329565903247,59673600
1986-11-19,0.0893964022397995,0.08992848632816039,0.08620387030616183,0.08620387030616183,48729600
1986-11-20,0.0963141992688179,0.0963141992688179,0.08939643664028672,0.08939643664028672,98179200
1986-11-21,0.09950669854879379,0.10057149705255786,0.09684625972013189,0.09684625972013189,91065600
1986-11-24,0.10748860985040665,0.10802069378678938,0.09631413469629123,0.0995066657180522,173836800
1986-11-25,0.10855284333229065,0.10908492754549026,0.10695657242370593,0.10748866577139848,95788800
1986-11-26,0.10748860985040665,0.10908487079404304,0.10748860985040665,0.1085527868576603,38793600
1986-11-28,0.10589238256216049,0.10802073743671123,0.10482821425937701,0.10748865328531948,41328000
1986-12-01,0.10376405715942383,0.10642449670680135,0.10323196376925212,0.10589240331662965,40291200
1986-12-02,0.10429611057043076,0.10642446523268778,0.10429611057043074,0.10429611057043074,28771200
1986-12-03,0.1034979596734047,0.10536027200552953,0.10323191766438389,0.1042960948349567,35164800
1986-12-04,0.10482823103666306,0.10589239950976193,0.10269987582147867,0.10349800217630281,42508800
1986-12-05,0.10429611057043076,0.10536028790155927,0.10429611057043074,0.10482820380324048,107510400
1986-12-08,0.10323195904493332,0.10536031423923052,0.10163569721645704,0.10429613664208191,22665600
1986-12-09,0.10269986093044281,0.10376403838373388,0.10216776763655128,0.10323194508984233,16099200
1986-12-10,0.1034979596734047,0.1037640108169151,0.10163565647576946,0.10269983364634228,27590400
1986-12-11,0.10429611057043076,0.10482820380324048,0.10323193323930223,0.10349797528846162,11635200
1986-12-12,0.10057149827480316,0.10429611450709333,0.10057149827480316,0.10429611450709333,25286400
1986-12-15,0.09791044145822525,0.10110358568705986,0.09631417078203076,0.10057150155132277,50774400
1986-12-16,0.0989745706319809,0.10057145254092138,0.09844247762105135,0.09844247762105135,77299200
1986-12-17,0.10003877431154251,0.10057147947577912,0.0989745971391647,0.0989745971391647,23356800
1986-12-18,0.10083756595849991,0.10110360808530679,0.09950672504440547,0.10003881843251285,12672000
1986-12-19,0.10323195904493332,0.10429613664208191,0.10110360385063612,0.10110360385063612,56592000
1986-12-22,0.10429611057043076,0.10536028790155927,0.10323193323930223,0.10323193323930223,18316800
1986-12-23,0.10536026209592819,0.10536026209592819,0.10429608502544596,0.10429608502544596,23788800
1986-12-24,0.10509423166513443,0.1053602736783793,0.10482818965188956,0.1053602736783793,7027200
1986-12-26,0.10482823103666306,0.10589239950976193,0.10482823103666306,0.10509427315493777,3715200
1986-12-29,0.10057149827480316,0.1058923759967916,0.10057149827480316,0.10482820775998697,41702400
1986-12-30,0.10163568705320358,0.10216777123132449,0.09950671092625696,0.10057150956246944,25401600
1986-12-31,0.10269986093044281,0.1042961225431334,0.10163568347715175,0.10163568347715175,23356800
1987-01-02,0.10163568705320358,0.10376404203467189,0.10110359374059034,0.10269986454393773,12643200
1987-01-05,0.10748860985040665,0.1085527868576603,0.10110354780688471,0.10163564087775563,48499200
1987-01-06,0.10908494144678116,0.10961703486228128,0.10695658605376886,0.10748867946926897,40032000
1987-01-07,0.11493854224681854,0.11493854224681854,0.1090849479867432,0.1090849479867432,60998400
1987-01-08,0.11866308003664017,0.11972787822647811,0.11547054890278013,0.11547054890278013,61488000
1987-01-09,0.1234525591135025,0.12398465248665341,0.11813105904340467,0.1186631432820622,63705600
1987-01-12,0.13143450021743774,0.13249867776801189,0.12238837445929077,0.12345255200986491,128793600
1987-01-13,0.12770920991897583,0.13037026928405204,0.12558085568932636,0.13037026928405204,76320000
1987-01-14,0.12770920991897583,0.12824129390914366,0.12504876256466946,0.12770920991897583,69465600
1987-01-15,0.13462695479393005,0.13781948581079828,0.12770919681391935,0.12770919681391935,117014400
1987-01-16,0.13143450021743774,0.1346270237346673,0.1287734397627356,0.1346270237346673,65433600
1987-01-19,0.13622325658798218,0.13622325658798218,0.12877340380328406,0.13143446351489607,88243200
1987-01-20,0.13835160434246063,0.14154474795768762,0.1356911567715429,0.1362232499395224,95760000
1987-01-21,0.14420518279075623,0.14792980747007317,0.13569115338092982,0.13835160088536902,108489600
1987-01-22,0.15857285261154175,0.15910493679739832,0.13994852679820088,0.14420522768853067,116035200
1987-01-23,0.1436731517314911,0.16495792709666832,0.1436731517314911,0.1585728616937331,317894400
1987-01-26,0.14633360505104065,0.14792987612139988,0.13994854817308525,0.14473734311517525,116553600
1987-01-27,0.15218719840049744,0.15431554459779534,0.1463336046597365,0.1463336046597365,114105600
1987-01-28,0.15271925926208496,0.15484761414040604,0.14792984420766025,0.15218716597525875,76723200
1987-01-29,0.14633360505104065,0.15431554501044364,0.14314108117930988,0.15271929220907213,79228800
1987-01-30,0.15564581751823425,0.15591185057616191,0.14420528161884855,0.14633363742722846,104169600
1987-02-02,0.15537972748279572,0.15857287241110649,0.15537972748279572,0.15564577874343588,46915200
1987-02-03,0.15271925926208496,0.15697596901872712,0.15005881109693767,0.15537969829274037,59328000
1987-02-04,0.15325133502483368,0.1537834191480396,0.15112298026302717,0.15271925090162775,31737600
1987-02-05,0.15218719840049744,0.15431554459779534,0.15059093646890054,0.1532513760663933,42652800
1987-02-06,0.1465996503829956,0.1529853281479649,0.14580151488013401,0.1521871926451033,45619200
1987-02-09,0.14526943862438202,0.14633361637547795,0.14447131216193101,0.14633361637547795,136080000
1987-02-10,0.14580149948596954,0.14580149948596954,0.14207688275669428,0.14526940616207734,44668800
1987-02-11,0.15271925926208496,0.15271925926208496,0.1463335734816735,0.1463335734816735,60307200
1987-02-12,0.16336166858673096,0.16415980410634304,0.15271928923029943,0.15271928923029943,185731200
1987-02-13,0.16176541149616241,0.16549001946289443,0.15804078526044354,0.16336166422376747,81763200
1987-02-17,0.16282950341701508,0.16336158740935836,0.15804071094796887,0.1617653354323285,70732800
1987-02-18,0.15271925926208496,0.1654899914084759,0.15218716597525875,0.16282955237782049,128592000
1987-02-19,0.14633360505104065,0.15218719880745443,0.14473734311517525,0.15218719880745443,317750400
1987-02-20,0.14473724365234375,0.14633350449126534,0.1426088897774566,0.14633350449126534,87897600
1987-02-23,0.15378338098526,0.15591173521889556,0.14154473669832912,0.14473726804878248,125913600
1987-02-24,0.1612333208322525,0.16176542338287392,0.15378346493682404,0.15378346493682404,120816000
1987-02-25,0.15857285261154175,0.16415978223549785,0.15750806309434132,0.16123329180980944,65001600
1987-02-26,0.16442574560642242,0.16921515840349402,0.15537962505898642,0.15857276788242758,145209600
1987-02-27,0.16336166858673096,0.1654900238827007,0.1607012290340156,0.1644258553692095,37555200
1987-03-02,0.15857285261154175,0.16336164682222057,0.15750806309434132,0.16336164682222057,79516800
1987-03-03,0.15857285261154175,0.16016912343809633,0.1564438764536433,0.15857285261154175,81100800
1987-03-04,0.16974732279777527,0.1702794069516368,0.15804075892245278,0.1585728430763143,98179200
1987-03-05,0.1777292788028717,0.18145390478974252,0.1697473397456181,0.1697473397456181,128188800
1987-03-06,0.17719721794128418,0.17879348904153244,0.17293988604102029,0.1777293022183709,63561600
1987-03-09,0.1740039736032486,0.17772920083237398,0.17293978738715432,0.17719711685881565,38275200
1987-03-10,0.17932555079460144,0.18145390590460642,0.17347194852932551,0.17400405100856606,74102400
1987-03-11,0.1819859743118286,0.18305014263992953,0.17985761938664263,0.1819859743118286,43862400
1987-03-12,0.1827840954065323,0.1841143148471845,0.17772925057066424,0.18198596008834442,71337600
1987-03-13,0.17613239586353302,0.18411433450509207,0.17240777007063848,0.18278411492241217,105120000
1987-03-16,0.17506812512874603,0.17560020905239418,0.16974724935431268,0.17560020905239418,88473600
1987-03-17,0.18092182278633118,0.18198599121326373,0.1745361362722587,0.17506822048572496,54547200
1987-03-18,0.19050002098083496,0.1920962735217772,0.18198597987438994,0.18198597987438994,119347200
1987-03-19,0.19422462582588196,0.19422462582588196,0.18730747677050932,0.19050001834621022,62812800
1987-03-20,0.19209623336791992,0.1942245879132712,0.19103206522973473,0.1942245879132712,38246400
1987-03-23,0.19076605141162872,0.1947567101146433,0.1889037476706855,0.19209627097930024,67478400
1987-03-24,0.19209623336791992,0.19316041977508602,0.18624265092458853,0.18624265092458853,69609600
1987-03-25,0.19129812717437744,0.1931604491024272,0.18996790766518973,0.1920962625336868,33840000
1987-03-26,0.18996788561344147,0.1915641561467628,0.1894358015253282,0.1912981049682154,33379200
1987-03-27,0.19528882205486298,0.19954613506255023,0.1910321119236932,0.1910321119236932,120873600
1987-03-30,0.20593178272247314,0.20593178272247314,0.18837163727513082,0.1952887853717146,186134400
1987-03-31,0.20593178272247314,0.2107205761532633,0.2032707228120904,0.2032707228120904,125337600
1987-04-01,0.19369256496429443,0.21018854648507662,0.19262837822132187,0.2059318360511597,259430400
1987-04-02,0.2022065818309784,0.20646391326563654,0.19688570310405615,0.19688570310405615,159955200
1987-04-03,0.21231694519519806,0.2133811138871791,0.20220663013075185,0.20220663013075185,155606400
1987-04-06,0.21125268936157227,0.21284896014811763,0.20752808188494568,0.2123168759755973,98956800
1987-04-07,0.20007823407649994,0.21125269628717386,0.20007823407649994,0.21125269628717386,73728000
1987-04-08,0.20593178272247314,0.20806013738826676,0.20007819994789094,0.20007819994789094,106214400
1987-04-09,0.2022065818309784,0.20593182904674154,0.20061032917429336,0.20593182904674154,71568000
1987-04-10,0.2035367637872696,0.2038027966890365,0.20167444212999602,0.20220652620251087,43372800
1987-04-13,0.19688573479652405,0.2032708012580191,0.19582094504181013,0.2032708012580191,50256000
1987-04-14,0.20007823407649994,0.2032707574852683,0.19369254784448603,0.19688569239874654,87379200
1987-04-15,0.20433486998081207,0.2064638455728825,0.20167443148962186,0.20167443148962186,95961600
1987-04-16,0.2096564620733261,0.21391315423470825,0.20380285951877586,0.2043349437553253,188092800
1987-04-20,0.20380282402038574,0.2117847621308392,0.20327073987651476,0.20965642555535527,100310400
1987-04-21,0.2069959193468094,0.2085921896699134,0.1995460671419978,0.20380277582428907,113184000
1987-04-22,0.2096564620733261,0.21018854630987555,0.20699600435260562,0.20699600435260562,74678400
1987-04-23,0.2096564620733261,0.21178479901952385,0.2064639201160562,0.2096564620733261,48326400
1987-04-24,0.21072052419185638,0.2117846921278499,0.20699589987792422,0.20965635625586287,54172800
1987-04-27,0.21072052419185638,0.2123167943648241,0.20699589987792422,0.21072052419185638,53107200
1987-04-28,0.22615234553813934,0.22668444785598105,0.2085922017521932,0.21072055621661945,111081600
1987-04-29,0.21976669132709503,0.2320053376126718,0.21976669132709503,0.22615235794710203,85161600
1987-04-30,0.22136294841766357,0.22615236290857296,0.21657415507212935,0.21976669614847325,88041600
1987-05-01,0.2234913408756256,0.22402344332440555,0.218702546719499,0.22136298588745992,37843200
1987-05-04,0.22774869203567505,0.22934496298449175,0.22242719208606615,0.22349136053928642,34531200
1987-05-05,0.24637317657470703,0.246373176574707,0.22828091354661706,0.22828091354661706,110995200
1987-05-06,0.24051932990550995,0.24850128433828714,0.23945516187730007,0.24637293001288832,153504000
1987-05-07,0.25169387459754944,0.2522259587552078,0.23892314232337386,0.240519394796349,289699200
1987-05-08,0.2692539095878601,0.272979154819979,0.25222585347648235,0.25222585347648235,150048000
1987-05-11,0.2618042528629303,0.26925410944267897,0.26153821983217085,0.26925410944267897,127382400
1987-05-12,0.25275808572769165,0.26446525369992735,0.24903345972440916,0.26180419323877613,148464000
1987-05-13,0.2591436207294464,0.2602078068701259,0.2543548287688294,0.2543548287688294,73382400
1987-05-14,0.26127204298973083,0.26606145734660513,0.25914368842139224,0.25914368842139224,59961600
