AAPL,Open,High,Low,Close,Volume,10 day average,20 day average,50 day average,Daily Return
2013-01-24,13.9973,14.1703,13.699,13.7078,1713805007.1085,15.242669999999999,15.615099999999998,16.250132,-0.12352538731561336
2013-01-25,13.7443,13.8816,13.2357,13.3849,1417405908.9831,14.98845,15.503885,16.187472,-0.02355593165934733
2013-01-28,13.3228,13.7909,13.2624,13.6871,921130227.37793,14.773919999999999,15.404614999999998,16.130816,0.02257768081943068
2013-01-29,13.951,14.0042,13.7572,13.9431,669987408.25745,14.641490000000001,15.326500000000001,16.082956,0.018703742940433088
2013-01-30,13.9043,14.0772,13.8292,13.9003,489428735.63044,14.5531,15.211915,16.041097999999998,-0.003069618664429008
2013-01-31,13.9033,13.9744,13.8432,13.8591,374618726.4865,14.399130000000003,15.069555,15.997150000000001,-0.0029639648065149515
2013-02-01,13.9695,13.9814,13.6417,13.8027,633000925.41303,14.249799999999999,14.934940000000001,15.928944,-0.004069528324350036
2013-02-04,13.8115,13.873,13.45,13.459,559722025.77462,14.0743,14.806055,15.85677,-0.024900925181305156
2013-02-05,13.5114,13.9884,13.457,13.9302,672626938.48665,13.931389999999999,14.70556,15.793542,0.03501003046288731
2013-02-06,13.8884,14.1927,13.7721,13.9153,696230458.23099,13.758949999999999,14.60215,15.724067999999999,-0.0010696185266542146
2013-02-07,14.1782,14.3846,13.8984,14.3292,819820943.3767,13.821090000000002,14.531879999999997,15.651889999999998,0.029744238356341546
2013-02-08,14.5058,14.654,14.3301,14.5367,738481526.04654,13.936269999999999,14.462359999999999,15.58673,0.014480920079278592
2013-02-11,14.5819,14.8398,14.484,14.6897,603441480.25473,14.036529999999999,14.405224999999998,15.525773999999998,0.010525084785405259
2013-02-12,14.6758,14.7628,14.3154,14.3204,709572727.56424,14.07426,14.357874999999998,15.45354,-0.025140064126564887
2013-02-13,14.2995,14.4949,14.1772,14.2936,554236567.36524,14.113589999999999,14.333345,15.383199999999999,-0.001871456104578062
2013-02-14,14.2164,14.4347,14.2006,14.2806,414702654.79751,14.15574,14.277435,15.312084,-0.0009094979571276918
2013-02-15,14.3497,14.3895,14.0772,14.0842,457200379.9751,14.18389,14.216845000000001,15.243344,-0.013752923546629714
2013-02-19,14.1118,14.1623,13.8904,14.0792,508321001.14388,14.24591,14.160104999999998,15.197023999999999,-0.0003550077391686335
2013-02-20,14.0081,14.0081,13.7365,13.7375,555492421.4368,14.22664,14.079014999999998,15.138752000000002,-0.024269844877549795
2013-02-21,13.6495,13.7473,13.5518,13.6515,521345221.83844,14.20026,13.979605000000001,15.087295999999998,-0.0062602365787078895
2013-02-22,13.7503,13.8214,13.6673,13.7969,385580007.49269,14.14703,13.98406,15.040818000000002,0.010650844229571854
2013-02-25,13.8904,13.9282,13.5449,13.5508,434215318.00763,14.04844,13.992355,14.982350000000002,-0.017837340272090163
2013-02-26,13.5835,13.8194,13.3949,13.7414,584646352.47985,13.953610000000001,13.995070000000002,14.929134000000001,0.014065590223455438
2013-02-27,13.7246,13.8472,13.4846,13.6052,685190849.41859,13.88209,13.978174999999998,14.878902,-0.009911653834398293
2013-02-28,13.5893,13.7068,13.5094,13.5094,376218260.23543,13.80367,13.95863,14.838866000000001,-0.007041425337371066
2013-03-01,13.4058,13.4116,13.1597,13.1745,644193898.25162,13.69306,13.9244,14.786577999999999,-0.02479014612047903
2013-03-04,13.0926,13.1054,12.8229,12.8535,679058792.24522,13.56999,13.87694,14.718764,-0.02436525105317089
2013-03-05,12.899,13.3198,12.8762,13.1943,744600434.08701,13.4815,13.863705,14.662346,0.026514179017388173
2013-03-06,13.2988,13.3228,12.9899,13.0264,536917035.14275,13.410390000000001,13.818515,14.605398000000001,-0.012725191938943281
2013-03-07,12.9929,13.221,12.8862,13.1774,546307484.30341,13.362980000000002,13.781619999999998,14.552892000000002,0.011591844254744244
2013-03-08,13.1538,13.3277,13.1172,13.2121,456874235.51238,13.3045,13.725765,14.500563999999999,0.002633296401414409
2013-03-11,13.1509,13.4362,13.0115,13.4008,553403150.07062,13.2895,13.668970000000002,14.456396,0.01428236237993974
2013-03-12,13.3326,13.4323,13.0857,13.1122,543690043.44299,13.226580000000002,13.590095,14.40519,-0.021536027699838867
2013-03-13,13.1122,13.2979,13.0174,13.1092,473563087.24819,13.17698,13.529535000000001,14.357266,-0.000228794557740164
2013-03-14,13.2467,13.3018,13.1735,13.2367,354604779.28881,13.149709999999999,13.47669,14.298159999999998,0.009725993958441537
2013-03-15,13.4028,13.5942,13.3829,13.5785,751463380.35033,13.19011,13.441585,14.235604,0.025822146003157798
2013-03-18,13.5104,14.0013,13.5034,13.947,707396361.29077,13.29946,13.434725,14.184644,0.02713849099679644
2013-03-19,14.0643,14.108,13.7266,13.9083,614714267.22642,13.370860000000002,13.426179999999999,14.142076,-0.0027747902774789557
2013-03-20,14.0003,14.0071,13.7592,13.8352,360189307.25668,13.451740000000001,13.431065,14.099977999999998,-0.00525585441786558
2013-03-21,13.78,14.0171,13.7761,13.8551,447235061.49686,13.51951,13.441245,14.057409999999999,0.001438360124898841
2013-03-22,13.9113,14.1423,13.867,14.1363,461064165.65503,13.611930000000001,13.458215000000001,14.025444,0.020295775562789053
2013-03-25,14.2214,14.3826,14.1325,14.1868,584794266.30333,13.69053,13.490015,13.990638,0.0035723633482593886
2013-03-26,14.2443,14.257,14.0952,14.1138,343423845.90039,13.790690000000001,13.508635000000002,13.956266000000001,-0.00514562833056087
2013-03-27,13.9695,13.9804,13.7949,13.8352,386735529.43788,13.863290000000001,13.520135,13.927622,-0.019739545692867955
2013-03-28,13.7681,13.8282,13.5153,13.5469,516935145.22125,13.894309999999999,13.52201,13.902876000000001,-0.020838151960217433
2013-04-01,13.532,13.5795,13.0906,13.1271,454454381.96502,13.84917,13.519639999999999,13.857441999999999,-0.03098863946733199
2013-04-02,13.0867,13.4106,13.05,13.1538,618053610.3666,13.76985,13.534655,13.814598,0.002033960280640734
2013-04-03,13.2022,13.3839,13.1686,13.22,423627379.42978,13.70102,13.53594,13.774718,0.005032766196840566
2013-04-04,13.2753,13.3138,13.0145,13.0896,418324917.423,13.62646,13.539100000000001,13.729324000000002,-0.009863842662632405
2013-04-05,12.9929,13.0055,12.8427,12.9523,446967923.60349,13.536179999999998,13.527845,13.675576,-0.010489243368781431
2013-04-08,13.0036,13.0837,12.9304,13.0451,351175339.22551,13.42706,13.519494999999997,13.662322,0.007164750662044694
2013-04-09,13.049,13.1142,12.9383,13.0679,357866631.94725,13.31517,13.50285,13.655982000000002,0.0017477826923519846
2013-04-10,13.1054,13.3769,13.0382,13.3356,438494075.41813,13.237350000000001,13.514019999999999,13.648952,0.02048531133540954
2013-04-11,13.2753,13.4058,13.1962,13.2929,383272983.16473,13.183119999999999,13.523205,13.635948,-0.00320195566753656
2013-04-12,13.2881,13.2881,13.1321,13.1538,278466170.54715,13.143809999999998,13.519060000000001,13.621018,-0.010464232785923233
2013-04-15,13.0689,13.0954,12.8387,12.8477,370104914.78342,13.115870000000001,13.48252,13.60079,-0.02327084188599493
2013-04-16,12.9009,13.056,12.8712,13.0461,356221701.44218,13.105100000000002,13.437475000000001,13.585658,0.015442452734730772
2013-04-17,12.8613,12.8722,12.184,12.3281,1102446395.1558,13.01591,13.358465,13.56304,-0.0550356045101601
2013-04-18,12.3942,12.4199,11.9279,11.9981,777248794.53213,12.90676,13.26661,13.524398000000001,-0.02676811511911803
2013-04-19,11.8728,12.2293,11.7859,11.9519,710767366.8383,12.806719999999999,13.171449999999998,13.485130000000002,-0.003850609679866057
2013-04-22,12.028,12.3095,11.9754,12.2007,501393895.77888,12.722280000000001,13.074670000000001,13.44256,0.020816773902057273
2013-04-23,12.3646,12.4979,12.2047,12.4308,770980967.27133,12.65857,12.98687,13.400442,0.018859573631021087
2013-04-24,12.0447,12.7092,12.012,12.41,1131611367.3396,12.56601,12.901679999999999,13.354847999999999,-0.0016732631849920576
2013-04-25,12.5848,12.6698,12.4555,12.4979,448152339.82411,12.486509999999999,12.834815,13.318398,0.0070829975825945635
2013-04-26,12.5415,12.8151,12.493,12.7696,891716358.21697,12.44809,12.795950000000001,13.287918,0.021739652261580034
2013-04-29,12.8702,13.2713,12.8525,13.1627,746862882.78356,12.47959,12.79773,13.26556,0.030784049617842202
2013-04-30,13.3168,13.6259,13.223,13.5498,806527423.1349,12.529959999999999,12.81753,13.254872,0.029408859884370253
2013-05-01,13.6012,13.6159,13.2949,13.446,591634562.28157,12.641749999999998,12.82883,13.242208,-0.007660629677190833
2013-05-02,13.5211,13.7296,13.4838,13.6349,492355349.69266,12.805430000000001,12.856095,13.240155999999999,0.014048787743566882
2013-05-03,13.8125,13.871,13.7463,13.7721,421792314.50818,12.987449999999999,12.897085,13.242568,0.01006241336570124
2013-05-06,13.947,14.1453,13.9033,14.1012,579262887.68347,13.1775,12.94989,13.248653999999998,0.023896137843901766
2013-05-07,14.2304,14.2541,13.8855,14.0377,564144247.14035,13.33819,12.998380000000001,13.258391999999999,-0.004503162851388631
2013-05-08,14.0495,14.2424,13.95,14.1947,551249012.88876,13.516659999999998,13.041335,13.267458,0.011184168346666468
2013-05-09,14.1653,14.2639,14.0357,14.0732,462017091.5276,13.674190000000001,13.080350000000001,13.276818,-0.008559532783362744
2013-05-10,14.109,14.1623,13.8787,13.9547,387984764.89992,13.7927,13.120394999999998,13.285724,-0.008420259784554962
2013-05-13,13.9093,14.107,13.9083,14.0101,367442594.54632,13.877439999999998,13.178515,13.302436,0.003969988605989183
2013-05-14,13.9824,14.0241,13.6199,13.6743,518094102.5255,13.88989,13.209924999999998,13.318852,-0.0239684227807081
2013-05-15,13.53,13.5865,13.0115,13.2111,859438263.26058,13.866400000000002,13.254075,13.319187999999999,-0.03387376319080326
2013-05-16,13.0392,13.4876,12.9039,13.3889,699449818.95059,13.841800000000001,13.323614999999998,13.326438000000001,0.013458379695861833
2013-05-17,13.527,13.5578,13.2793,13.3475,496121393.18093,13.79934,13.393394999999998,13.329839999999999,-0.0030921136165031893
2013-05-20,13.3058,13.7345,13.2506,13.6447,522938372.88669,13.75369,13.465595000000002,13.338492,0.022266342011612705
2013-05-21,13.4975,13.7246,13.3769,13.5449,528859427.33074,13.704410000000001,13.5213,13.341374,-0.007314195255300637
2013-05-22,13.6802,13.8125,13.4994,13.5962,513758026.35686,13.644560000000002,13.580610000000002,13.351054,0.0037874033769167426
2013-05-23,13.4313,13.7463,13.4263,13.6199,409385645.41709,13.59923,13.636709999999999,13.361268,0.0017431341110016874
2013-05-24,13.5815,13.7306,13.5656,13.7148,320211685.74154,13.575239999999999,13.683970000000002,13.370830000000002,0.00696774572500547
2013-05-28,13.8601,13.8974,13.5815,13.5982,447293046.46961,13.534050000000002,13.705744999999999,13.371224,-0.00850176451716389
2013-05-29,13.5548,13.7869,13.537,13.7078,383304147.42981,13.5374,13.713645,13.36644,0.00805989027959586
2013-05-30,13.7306,14.0033,13.694,13.9113,409904282.37215,13.607420000000001,13.73691,13.3665,0.014845562380542354
2013-05-31,13.9411,14.0832,13.8482,13.8551,445400422.83112,13.65404,13.747919999999999,13.366898,-0.004039881247618893
2013-06-03,13.8855,13.9362,13.6319,13.8855,431453507.0186,13.70784,13.753589999999999,13.367506,0.0021941378986798377
2013-06-04,13.9625,14.0003,13.7829,13.8422,344867618.06046,13.727590000000001,13.740639999999999,13.361624,-0.0031183608800547935
2013-06-05,13.7306,13.8855,13.6693,13.7128,336517206.89195,13.744380000000001,13.724395000000001,13.352144000000001,-0.009348224993136922
2013-06-06,13.7246,13.7721,13.3729,13.5074,483395605.25528,13.735500000000002,13.690029999999998,13.340016,-0.0149787060264861
2013-06-07,13.449,13.6545,13.3336,13.6101,469102412.74328,13.73452,13.666875,13.335514,0.007603239705642695
2013-06-10,13.701,13.8352,13.457,13.5211,521942238.23643,13.71515,13.645195000000001,13.334998,-0.006539261283899367
2013-06-11,13.4253,13.6398,13.3493,13.4798,331725245.51683,13.703309999999998,13.618679999999998,13.342052,-0.0030544852120021337
2013-06-12,13.54,13.5923,13.2949,13.3158,307464622.48444,13.664109999999999,13.600755000000001,13.345291999999999,-0.01216635261650767
2013-06-13,13.3257,13.467,13.2081,13.4313,331509508.41118,13.61611,13.611765,13.349518,0.008673906186635438
2013-06-14,13.4146,13.4421,13.2002,13.2487,315196885.69628,13.55547,13.604755,13.3527,-0.01359510992979096
2013-06-17,13.2929,13.4243,13.2585,13.3088,300736232.33995,13.497800000000002,13.602820000000003,13.359830000000002,0.0045362941269708745
2013-06-18,13.2949,13.3988,13.2535,13.3018,226119052.28753,13.443760000000001,13.585674999999998,13.364964,-0.000525967780716452
2013-06-19,13.291,13.2988,13.0313,13.0313,360497013.3688,13.37561,13.559995,13.364232,-0.020335593679051023
2013-06-20,12.9178,13.1241,12.7902,12.8407,414297414.05301,13.308940000000002,13.522219999999999,13.354334,-0.014626322776699174
2013-06-21,12.8922,12.9393,12.5719,12.7411,557824825.70734,13.222039999999998,13.478280000000002,13.343297999999999,-0.007756586478930294
2013-06-24,12.5504,12.5898,12.2619,12.4021,557095281.19648,13.110139999999998,13.412645000000001,13.328263999999999,-0.026606807889428596
2013-06-25,12.4979,12.5632,12.2866,12.4041,364310054.3508,13.00257,13.352939999999998,13.319392,0.00016126301190921843
2013-06-26,12.4437,12.4703,12.1898,12.2619,426401450.59054,12.89718,13.280644999999998,13.303707999999999,-0.011463951435412456
2013-06-27,12.2995,12.3666,12.1246,12.1326,391010835.2896,12.767309999999998,13.19171,13.299798000000001,-0.010544858464022755
2013-06-28,12.1276,12.4041,12.0506,12.2876,666801914.12338,12.671199999999999,13.113335000000001,13.305588,0.012775497420173698
2013-07-01,12.4061,12.7026,12.3607,12.6076,453411794.53757,12.60108,13.04944,13.318701999999998,0.026042514404765793
2013-07-02,12.6304,12.9899,12.6156,12.8922,544818792.26728,12.560120000000001,13.00194,13.332531999999999,0.022573685713379366
2013-07-03,12.9652,13.0303,12.8593,12.9633,279301207.81657,12.553320000000001,12.964465,13.343181999999999,0.005514962535486445
2013-07-05,12.9513,13.0412,12.7942,12.8584,317702400.47325,12.55509,12.932014999999998,13.352150000000002,-0.008092075320327408
2013-07-08,12.9423,12.97,12.652,12.7872,345667072.58354,12.559700000000001,12.890870000000001,13.357936,-0.005537236359111519
2013-07-09,12.743,13.0481,12.644,13.0115,408781864.61185,12.62064,12.86539,13.362774,0.017540978478478353
2013-07-10,12.9266,13.0867,12.8852,12.9623,325940083.67081,12.67646,12.839515,13.358766000000001,-0.0037812704146331644
2013-07-11,13.0294,13.1923,12.975,13.1627,378292363.57512,12.76654,12.83186,13.351024,0.015460219251212992
2013-07-12,13.1745,13.2407,13.0451,13.14,324154324.70702,12.86728,12.817295000000001,13.344904,-0.001724570186967589
2013-07-15,13.0935,13.2929,13.0867,13.1677,280487756.32899,12.95529,12.813245,13.335560000000001,0.00210806697108068
2013-07-16,13.14,13.2694,13.0679,13.2535,250720451.19248,13.01988,12.810480000000002,13.325187999999999,0.0065159443182940535
2013-07-17,13.2377,13.3168,13.1923,13.2575,230696214.1174,13.05641,12.808265,13.308314000000001,0.00030180706983062855
2013-07-18,13.3512,13.3968,13.2664,13.3008,253780377.03037,13.090160000000001,12.82174,13.293576,0.0032660758061475725
2013-07-19,13.3436,13.37,13.0738,13.0916,311565889.38167,13.113480000000001,12.834285,13.271514,-0.01572837724046683
2013-07-22,13.2307,13.2397,13.1084,13.1331,241003965.90492,13.148069999999999,12.853885,13.252711999999999,0.003169971584833009
2013-07-23,13.1241,13.1538,12.899,12.9069,426075436.73828,13.13761,12.879124999999998,13.231756,-0.01722365625785227
2013-07-24,13.5231,13.697,13.4106,13.5706,686232457.77377,13.19844,12.937450000000002,13.222966000000001,0.05142210755487375
2013-07-25,13.5775,13.5972,13.4273,13.5094,266218019.02704,13.23311,12.999825000000001,13.219667999999999,-0.004509749016255782
2013-07-26,13.4116,13.5865,13.3809,13.5865,232093627.6613,13.27776,13.07252,13.227176,0.005707137252579653
2013-07-29,13.5805,13.8631,13.5608,13.7959,287767962.53729,13.34058,13.147935,13.235316000000001,0.01541235785522388
2013-07-30,13.8611,14.0852,13.8392,13.9655,358605623.94861,13.411779999999998,13.21583,13.247675999999998,0.01229350749135616
2013-07-31,14.0171,14.0912,13.8462,13.9411,374102181.32389,13.48014,13.268275,13.253604000000001,-0.0017471626508180904
2013-08-01,14.0367,14.0732,13.9635,14.0702,238936706.95874,13.55708,13.32362,13.264109999999999,0.009260388348121706
2013-08-02,14.1098,14.2589,14.0692,14.2502,317958909.30701,13.67294,13.39321,13.277190000000001,0.012792995124447426
2013-08-05,14.3164,14.4999,14.2384,14.4636,369421773.43802,13.80599,13.47703,13.294063999999999,0.01497522841784682
2013-08-06,14.4199,14.5377,14.2384,14.3329,388218073.66966,13.948590000000001,13.5431,13.306426000000002,-0.009036477778699537
2013-08-07,14.2896,14.3875,14.2254,14.3243,346377293.83258,14.023959999999999,13.611200000000002,13.320948000000001,-0.0006000181400833693
2013-08-08,14.3846,14.3925,14.2006,14.2976,294674050.75432,14.102780000000001,13.667945,13.332744,-0.0018639654293752805
2013-08-09,14.2224,14.2796,14.0692,14.0952,308056624.04796,14.153649999999999,13.715705,13.336422,-0.014156222023276599
2013-08-12,14.1673,14.5327,14.1603,14.4919,419445790.13234,14.223249999999998,13.781914999999998,13.349158,0.028144332822521045
2013-08-13,14.6037,15.3395,14.5128,15.1815,1013829669.3473,14.34485,13.878315,13.375078,0.047585202768443136
2013-08-14,15.4381,15.6377,15.302,15.458,870603541.61758,14.49654,13.988339999999999,13.407394,0.01821295655896993
2013-08-15,15.3948,15.5795,15.1666,15.439,564466811.45877,14.633420000000001,14.095249999999998,13.441917999999998,-0.0012291370164316806
2013-08-16,15.5092,15.5982,15.4689,15.5775,416940433.30293,14.76615,14.219545,13.483319999999999,0.008970788263488627
2013-08-19,15.6397,15.9301,15.6297,15.7465,587651307.51058,14.89444,14.350215,13.526048000000001,0.010848980901941863
2013-08-20,15.8076,15.8344,15.5301,15.5391,412626817.07231,15.01506,14.481825,13.566408,-0.01317118089734226
2013-08-21,15.617,15.7287,15.543,15.5785,386447336.93463,15.14048,14.582219999999998,13.608381999999999,0.002535539381302687
2013-08-22,15.6595,15.6793,15.448,15.5982,280965536.50729,15.27054,14.68666,13.65403,0.0012645633405012902
2013-08-23,15.6072,15.6092,15.4848,15.5371,256240473.78903,15.41473,14.78419,13.696145999999999,-0.00391711864189459
2013-08-26,15.5281,15.8216,15.5201,15.5982,380972781.9681,15.525360000000001,14.874304999999998,13.743136,0.003932522800265126
2013-08-27,15.442,15.5834,15.0816,15.1508,488220126.09878,15.522290000000002,14.93357,13.779976,-0.028682796732956373
2013-08-28,15.0718,15.376,15.0718,15.2239,353948395.87707,15.498880000000003,14.997710000000001,13.818418,0.004824827731868986
2013-08-29,15.2457,15.3968,15.2299,15.2477,275808650.49787,15.47975,15.056585000000002,13.862746,0.001563331340852292
2013-08-30,15.3464,15.376,15.1755,15.1964,311841095.76201,15.441640000000001,15.103895,13.909860000000002,-0.0033644418502462026
2013-09-03,15.292,15.5231,15.1134,15.1508,382412601.38967,15.382070000000002,15.138255000000001,13.958053999999999,-0.0030007106946382534
2013-09-04,15.4917,15.5746,15.3898,15.4639,396829438.47777,15.37455,15.194804999999999,14.019290000000002,0.020665575415159676
2013-09-05,15.5122,15.5261,15.3089,15.3593,271942124.02309,15.35263,15.246554999999997,14.078393999999998,-0.006764140999359847
2013-09-06,15.455,15.4867,15.1934,15.449,413550944.8555,15.337710000000001,15.304124999999999,14.142136,0.005840109900841828
2013-09-09,15.6595,15.7524,15.6142,15.6969,391692620.91859,15.35369,15.384210000000001,14.213422000000001,0.016046346041814985
2013-09-10,15.6979,15.7365,15.1795,15.3385,855089397.39094,15.32772,15.42654,14.27444,-0.022832533812408795
2013-09-11,14.4821,14.6907,14.415,14.5038,1034363915.9993,15.263020000000001,15.392655,14.312364,-0.05441861981288909
2013-09-12,14.5277,14.7439,14.4527,14.6589,464924080.60767,15.206519999999998,15.352700000000002,14.347698000000001,0.010693749224341076
2013-09-13,14.5543,14.6322,14.412,14.418,343978109.13863,15.12355,15.30165,14.376792,-0.01643370239240327
2013-09-16,14.2966,14.3154,13.869,13.9586,631201526.26149,14.999770000000002,15.220705,14.398795999999999,-0.031862949091413406
2013-09-17,13.8914,14.2561,13.8777,14.1187,459720751.9459,14.89656,15.139315,14.425426,0.011469631624948073
2013-09-18,14.3636,14.4626,14.2866,14.411,525044797.76096,14.79127,15.082909999999998,14.453415999999999,0.020703039231657172
2013-09-19,14.5968,14.7559,14.5504,14.6461,465086790.87591,14.71995,15.03629,14.487092,0.01631392686142541
2013-09-20,14.823,14.8389,14.4517,14.4939,804579825.6518,14.624439999999998,14.981074999999999,14.513715999999999,-0.010391844928001381
2013-09-23,15.3849,15.4107,14.9673,15.2149,876550833.57837,14.576239999999999,14.964964999999998,14.555214000000001,0.04974506516534549
2013-09-24,15.3464,15.3651,15.1272,15.1676,417797534.62902,14.559150000000002,14.943435000000003,14.595211999999998,-0.003108794668384318
2013-09-25,15.1775,15.1845,14.9295,14.9325,364808825.35248,14.60202,14.93252,14.628792,-0.015500145046019265
2013-09-26,15.0718,15.1498,15.0076,15.0796,272639173.86458,14.64409,14.925305,14.665234,0.009850996149338709
2013-09-27,15.0026,15.0314,14.9089,14.9722,262407805.91353,14.69951,14.911529999999999,14.698661999999999,-0.0071222048330192855
2013-09-30,14.8863,15.0254,14.7972,14.8703,297460135.04067,14.790679999999998,14.895225,14.734236000000001,-0.006805947021813807
2013-10-01,14.8359,15.1686,14.8339,15.1311,406921650.59408,14.891919999999999,14.89424,14.774196,0.017538314627142615
2013-10-02,15.06,15.2506,15.0016,15.1815,332215096.5323,14.968969999999999,14.88012,14.819688,0.0033308880385432005
2013-10-03,15.211,15.2684,14.9089,14.9917,371532086.25179,15.003530000000001,14.861740000000001,14.848109999999998,-0.012502058426374196
2013-10-04,15.0056,15.0294,14.8398,14.98,297998721.9853,15.05214,14.83829,14.877522,-0.0007804318389508236
2013-10-07,15.0905,15.2783,15.0521,15.1253,359114932.88632,15.043180000000001,14.809709999999999,14.908298,0.009699599465954556
2013-10-08,15.1924,15.2149,14.9021,14.9147,334127394.76465,15.01789,14.788520000000002,14.930674,-0.013923690769769848
2013-10-09,15.0314,15.1253,14.831,15.0915,347250779.17874,15.033790000000002,14.817905000000001,14.953194000000002,0.011854076850355666
2013-10-10,15.2359,15.2694,15.1045,15.1845,319847040.55289,15.04428,14.844185,14.978062,0.0061624093032501825
2013-10-11,15.1025,15.3148,15.0463,15.2822,308028831.35542,15.075280000000001,14.887395000000001,15.002302000000002,0.00643419276235635
2013-10-14,15.1895,15.4294,15.1755,15.3829,301215415.82141,15.12654,14.958609999999998,15.024956,0.006589365405504477
2013-10-15,15.4275,15.5676,15.3661,15.463,367759954.69574,15.159730000000001,15.025825000000001,15.044944000000001,0.005207080589485713
2013-10-16,15.5301,15.5844,15.4808,15.54,288446976.99691,15.195580000000001,15.082275000000001,15.069086,0.004979628791308199
2013-10-17,15.5044,15.6526,15.4947,15.6447,291203342.84565,15.26088,15.132205000000003,15.095493999999999,0.006737451737451883
2013-10-18,15.6911,15.7939,15.6832,15.7829,334324974.99033,15.34117,15.196655000000002,15.1252,0.00883366251829698
2013-10-21,15.8689,16.2591,15.8629,16.1681,456371470.26035,15.44545,15.244315,15.166658,0.024406161098403878
2013-10-22,16.3252,16.3894,15.7564,16.1218,614653598.15792,15.56616,15.292024999999999,15.199256,-0.0028636636339457455
2013-10-23,16.0931,16.3014,16.0931,16.2797,360934619.1847,15.68498,15.359385,15.221219999999999,0.00979419171556506
2013-10-24,16.2807,16.5129,16.2007,16.495,442716796.88806,15.816030000000001,15.430155,15.241959999999999,0.0132250594298422
2013-10-25,16.4772,16.5356,16.2837,16.3114,388773314.96767,15.918949999999999,15.497114999999999,15.259408,-0.011130645650197168
2013-10-28,16.4072,16.4683,16.2243,16.4339,630789357.08729,16.02405,15.575295,15.276536,0.007510084971247277
2013-10-29,16.6303,16.7232,15.9557,16.023,732155578.1401,16.08005,15.619890000000002,15.282066,-0.025003194616007196
2013-10-30,16.1059,16.3598,16.0338,16.2778,407813390.0187,16.15383,15.674705,15.29684,0.01590214067278284
2013-10-31,16.3766,16.4547,16.2601,16.3044,315665549.46642,16.2198,15.74034,15.311358,0.0016341274619422475
2013-11-01,16.2621,16.2748,15.9962,16.1267,316435429.32467,16.25418,15.797674999999998,15.321928,-0.01089889845685832
2013-11-04,16.1592,16.3381,16.0872,16.3361,281324508.74672,16.27098,15.858215000000001,15.337908,0.012984677584378712
2013-11-05,16.2671,16.4032,16.2185,16.2946,305589046.0432,16.28826,15.927209999999999,15.351836,-0.0025403860162461767
2013-11-06,16.3498,16.3717,16.1632,16.2471,255526742.25712,16.285,15.98499,15.373762,-0.0029150761602002584
2013-11-07,16.2057,16.3202,15.9825,15.9854,300454383.0505,16.23404,16.025035,15.388992,-0.01610748995205291
2013-11-08,16.0517,16.2551,15.9883,16.2373,319308948.71303,16.22663,16.072789999999998,15.408784,0.015758129292979817
2013-11-11,16.2195,16.2719,16.0457,16.189,260026260.72011,16.20214,16.113095,15.428636,-0.0029746324820013603
2013-11-12,16.1464,16.3419,16.1258,16.2195,233946702.65266,16.221790000000002,16.15092,15.450009999999999,0.0018839953054543557
2013-11-13,16.1612,16.2886,16.1248,16.2392,225505908.02798,16.217930000000003,16.185879999999997,15.465516000000001,0.001214587379388954
2013-11-14,16.3074,16.51,16.2778,16.4752,323286758.34376,16.23501,16.227404999999997,15.487834,0.014532735602739155
2013-11-15,16.4269,16.503,16.3608,16.3756,363847076.69219,16.2599,16.25704,15.506366,-0.006045450131106245
2013-11-18,16.3756,16.4469,16.1632,16.176,280075092.05001,16.24389,16.257435,15.515947999999998,-0.012188866362148554
2013-11-19,16.188,16.3262,16.1552,16.2047,239163762.62578,16.2349,16.261580000000002,15.533272,0.0017742334322452535
2013-11-20,16.195,16.2323,16.0427,16.0644,222069393.73727,16.216630000000002,16.250815,15.564484,-0.008657981943510196
2013-11-21,16.1435,16.2571,16.023,16.2551,299893544.73958,16.2436,16.23882,15.596408000000002,0.011870969348372729
2013-11-22,16.2037,16.2866,16.173,16.2137,255919413.00971,16.241239999999998,16.233935,15.632321999999998,-0.002546892975127779
2013-11-25,16.2511,16.4052,16.2501,16.3371,262573323.80059,16.25605,16.229095,15.679892,0.007610847616521754
2013-11-26,16.3468,16.7242,16.3448,16.6381,458974415.38381,16.297909999999998,16.25985,15.73028,0.01842432255418669
2013-11-27,16.7292,17.0325,16.6381,17.0305,415588533.96333,16.37704,16.297485,15.782670000000001,0.023584423702225576
2013-11-29,17.1399,17.4146,17.0876,17.3455,364251297.86505,16.46407,16.349539999999998,15.836658,0.01849622735680101
2013-12-02,17.4049,17.6032,17.1816,17.1945,540862071.67092,16.54596,16.40293,15.89067,-0.008705427920786324
2013-12-03,17.4136,17.6664,17.3949,17.6644,515659231.81182,16.6948,16.469344999999997,15.939659999999998,0.027328506208380565
2013-12-04,17.6388,17.7554,17.4916,17.6241,432152312.50776,16.83674,16.535819999999998,15.98879,-0.002281424786576558
2013-12-05,17.8629,17.94,17.6664,17.7137,511871984.87847,17.001669999999997,16.60915,16.044414,0.005083947549094692
2013-12-06,17.6485,17.6783,17.4521,17.4681,393928403.81756,17.12297,16.683285,16.092184,-0.013864974567707411
2013-12-09,17.4946,17.7672,17.4946,17.6674,366649210.87879,17.268340000000002,16.75479,16.146088,0.011409369078491771
2013-12-10,17.5785,17.7137,17.5034,17.6408,317892960.13316,17.39871,16.827379999999998,16.201498,-0.0015055978808428128
