AMZN,Open,High,Low,Close,Volume,10 day average,20 day average,50 day average,Daily Return
2012-11-28,242.45,247.23,241.504,247.11,2744897,234.43107,232.62234999999995,242.28603999999999,0.015235308545503257
2012-11-29,248.05,252.48,247.5,251.27,5314701,237.26307000000003,233.54119500000002,242.15144,0.016834608069280943
2012-11-30,250.38,252.65,248.27,252.05,3797640,240.40816999999998,234.536695,242.01744,0.0031042305090143163
2012-12-03,252.54,254.16,250.0,250.3291,2991392,242.91808,235.43203,241.790422,-0.0068276135687364015
2012-12-04,249.94,253.0,248.66,252.4881,3116869,245.19589000000002,236.33993499999997,241.623984,0.008624646515327239
2012-12-05,252.44,255.55,250.38,253.96,2853086,247.21389000000005,237.159935,241.553784,0.005829581671373818
2012-12-06,253.0,255.17,251.51,253.37,3557821,248.74789,238.225395,241.52508400000002,-0.002323200504016354
2012-12-07,254.14,255.21,252.01,253.2681,2170474,250.08669999999998,239.52129999999997,241.541246,-0.0004021786320400622
2012-12-10,253.1,254.78,247.3,247.77,3505506,250.50169999999997,240.59430000000003,241.503246,-0.02170861628448273
2012-12-11,248.5,253.48,246.65,250.69,4185952,251.23053,241.8053,241.385246,0.011785123299834499
2012-12-12,251.07,254.36,250.06,251.76,2628122,251.69553000000002,243.06330000000003,241.33404599999997,0.004268219713590371
2012-12-13,251.11,254.54,250.02,251.25,2462284,251.69353,244.4783,241.31884599999998,-0.002025738798856036
2012-12-14,250.11,251.9,247.79,249.19,2527187,251.40753,245.90785,241.29064599999998,-0.00819900497512438
2012-12-17,249.81,254.0,249.26,253.86,2277288,251.76061999999996,247.33935000000002,241.24944600000003,0.01874071993258153
2012-12-18,254.57,263.11,254.57,260.4,4961610,252.55181,248.87385,241.248046,0.025762231151027937
2012-12-19,261.3,261.6699,257.68,257.99,2301720,252.95481,250.08435,241.23764599999998,-0.009254992319508326
2012-12-20,258.36,262.41,256.54,261.5,2585389,253.76781,251.25785000000002,241.28644599999998,0.013605178495290415
2012-12-21,257.82,258.38,255.74,256.92,4704601,254.13299999999998,252.10985,241.40564600000002,-0.01751434034416821
2012-12-24,257.3,259.5,256.96,258.62,986435,255.21800000000002,252.85985,241.678246,0.00661684571072696
2012-12-26,257.15,257.42,248.04,248.6314,4153578,255.01214,253.121335,241.76647400000002,-0.03862268966050575
2012-12-27,248.28,249.35,242.86,248.31,3640681,254.66713999999996,253.18133500000005,241.885474,-0.0012926766289375058
2012-12-28,245.85,247.44,245.05,245.18,1863297,254.06014,252.87683499999997,241.90547400000003,-0.012605211227900592
2012-12-31,243.75,252.41,242.75,250.87,3419353,254.22814,252.817835,242.044074,0.023207439432253896
2013-01-02,256.08,258.0999,253.26,257.31,3271278,254.57314000000002,253.16688,242.24047400000003,0.0256706660820345
2013-01-03,257.27,260.88,256.37,258.48,2751610,254.38114000000002,253.46647500000003,242.51307400000002,0.004547044421126412
2013-01-04,257.58,259.8,256.65,259.15,1875899,254.49714,253.725975,242.896074,0.002592076756422035
2013-01-07,262.97,269.725,262.67,268.4592,4912359,255.19305999999997,254.48043500000003,243.589658,0.035922052865136056
2013-01-08,267.07,268.98,263.567,266.38,3012355,256.13906,255.13603000000003,244.23105800000002,-0.007744938523246758
2013-01-09,268.17,269.5,265.401,266.35,2265990,256.91206,256.06503,244.98825800000003,-0.00011262106764764468
2013-01-10,268.54,268.74,262.3,265.34,2866092,258.58292,256.79753,245.83665800000003,-0.0037920030035669683
2013-01-11,265.1,268.43,264.11,267.94,2413363,260.54592,257.60653,246.430658,0.009798748775156518
2013-01-14,268.0,274.26,267.54,272.73,4274745,263.30092,258.68053,247.227396,0.017877136672389327
2013-01-15,270.68,272.73,269.3,271.9,2327153,265.40392,259.81603,248.02259600000002,-0.003043302900304523
2013-01-16,270.53,271.24,267.83,268.93,2066091,266.56592,260.56953,248.75274800000003,-0.010923133504964988
2013-01-17,271.5,271.97,269.21,270.48,1884882,267.76592,261.07353,249.475748,0.005763581601160306
2013-01-18,270.83,274.5,269.6,272.12,2944741,269.06291999999996,261.78003,250.16694799999996,0.0060632948831707
2013-01-22,271.62,272.1,269.23,270.19,2139461,269.236,262.21453,250.929532,-0.0070924592091724525
2013-01-23,270.57,271.09,266.65,268.11,2513506,269.409,262.77403000000004,251.744732,-0.0076982863910580734
2013-01-24,269.37,276.65,269.37,273.62,3416908,270.13599999999997,263.52403000000004,252.690932,0.020551266271306545
2013-01-25,275.0,284.72,274.4,283.99,4974944,272.00100000000003,265.29196,253.841332,0.03789927636868651
2013-01-28,283.78,284.48,274.4,276.04,4322556,272.81100000000004,266.67846,254.83013200000002,-0.027993943448712977
2013-01-29,275.35,275.46,258.35,260.35,10172549,271.573,267.43696000000006,255.578132,-0.056839588465439794
2013-01-30,283.0,284.2,267.11,272.764,13081809,271.6594,268.53166,256.62143199999997,0.04768196658344537
2013-01-31,271.04,275.94,263.6991,265.5,6775976,271.31640000000004,268.94115999999997,257.426832,-0.02663108034784656
2013-02-01,268.93,268.93,262.8,265.0,6118145,270.76840000000004,269.26716,258.132632,-0.0018832391713747842
2013-02-04,262.78,264.684,259.07,259.98,3723792,269.55440000000004,269.30866000000003,258.656632,-0.018943396226415055
2013-02-05,262.0,268.03,261.46,266.89,4013779,269.2244,269.2302,259.233832,0.026578967612893134
2013-02-06,265.16,266.89,261.11,262.22,2772203,268.6354,269.0222,259.680632,-0.01749784555434808
2013-02-07,264.1,264.1,255.11,260.23,3977064,267.29640000000006,268.7162,260.012832,-0.007589047364808255
2013-02-08,261.4,265.25,260.555,261.95,3879627,265.0924,268.5467,260.383798,0.006609537716635083
2013-02-11,263.2,263.25,256.6,257.21,3407456,263.2094,268.01020000000005,260.585798,-0.01809505630845587
2013-02-12,259.19,260.16,257.0,258.7,2944729,263.0444,267.3087,260.734398,0.005792931845573612
2013-02-13,261.53,269.96,260.3,269.47,5295785,262.71500000000003,267.1872,261.082798,0.04163123308851957
2013-02-14,267.37,270.65,265.4,269.24,3464079,263.089,267.2027,261.46101600000003,-0.0008535272943185346
2013-02-15,267.63,268.92,263.11,265.09,3981232,263.098,266.9332,261.713054,-0.01541375724260896
2013-02-19,265.91,270.11,264.5,269.75,2856409,264.075,266.8147,262.02885399999997,0.01757893545588307
2013-02-20,270.2,274.3,266.371,266.41,3530655,264.027,266.6257,262.289654,-0.012381835032437394
2013-02-21,265.12,269.48,263.25,265.94,3638794,264.399,266.51720000000006,262.543092,-0.0017641980406142288
2013-02-22,266.62,267.11,261.61,265.42,3125201,264.918,266.10720000000003,262.896092,-0.0019553282695343732
2013-02-25,266.94,268.694,259.65,259.87,3032708,264.71,264.9012,263.079692,-0.020910255444201664
2013-02-26,260.89,262.04,255.73,259.36,3348759,264.925,264.0672,263.23169200000007,-0.0019625197213991585
2013-02-27,259.4,265.83,256.86,263.25,2908409,265.38,264.2122,263.471692,0.014998457742134486
2013-02-28,261.81,267.0,260.63,264.27,2668153,264.86,263.7875,263.773292,0.0038746438746437573
2013-03-01,263.27,266.6,261.04,265.74,2958798,264.51000000000005,263.7995,264.010892,0.0055624929049835625
2013-03-04,265.36,273.3,264.14,273.11,3457518,265.312,264.20500000000004,264.265092,0.027733875216376935
2013-03-05,274.0,276.68,269.99,275.59,3688582,265.896,264.9855,264.617092,0.009080590238365271
2013-03-06,275.76,276.489,271.832,273.79,2051551,266.634,265.3305,264.862892,-0.00653144163431163
2013-03-07,274.1,274.8,271.85,273.88,1939786,267.428,265.9135,265.202092,0.00032871909127418775
2013-03-08,275.0,275.44,271.5,274.19,1880116,268.305,266.6115,265.513492,0.0011318825763106943
2013-03-11,273.43,273.99,270.4,271.24,1905075,269.442,267.076,265.965664,-0.010758962763047442
2013-03-12,271.0,277.4,270.3601,274.13,3246855,270.919,267.92199999999997,266.482064,0.010654770682790193
2013-03-13,275.24,276.5,272.64,275.1,1884214,272.104,268.742,267.080464,0.0035384671506220045
2013-03-14,269.67,270.0,263.53,265.74,5227304,272.25100000000003,268.5555,267.377864,-0.03402399127589972
2013-03-15,264.98,267.26,260.05,261.82,4866471,271.85900000000004,268.1845,267.46806399999997,-0.014751260630691765
2013-03-18,259.3,261.49,257.12,257.89,2721495,270.337,267.8245,267.45626400000003,-0.015010312428385908
2013-03-19,258.4,259.5,252.62,256.41,3739565,268.419,267.15749999999997,267.40146400000003,-0.0057388809182208345
2013-03-20,258.05,259.76,254.5501,257.278,2738969,266.76779999999997,266.7009,267.17784000000006,0.003385203385203317
2013-03-21,256.11,257.0,252.68,253.39,2806445,264.7188,266.0734,266.91804,-0.015112057774081089
2013-03-22,254.55,257.77,252.07,257.75,3126298,263.0748,265.6899,266.74604,0.017206677453727615
2013-03-25,258.58,259.429,254.5,256.02,2515057,261.55280000000005,265.49739999999997,266.55964,-0.00671193016488858
2013-03-26,257.05,261.48,256.28,260.31,2421159,260.1708,265.5449,266.40704,0.01675650339817203
2013-03-27,258.75,265.93,257.9,265.3,2874923,259.19079999999997,265.6474,266.25843999999995,0.019169451807460325
2013-03-28,265.82,267.375,264.06,266.49,2473856,259.2658,265.7584,266.15024,0.004485488126649173
2013-04-01,266.98,267.4,261.01,261.61,2525199,259.24480000000005,265.5519,266.00383999999997,-0.01831213178730906
2013-04-02,262.4,265.89,260.55,263.322,2632337,259.78799999999995,265.0625,265.86068,0.006544092351209674
2013-04-03,262.12,263.67,257.75,259.03,2414483,260.05,264.23449999999997,265.59888,-0.016299435671915052
2013-04-04,259.23,260.41,256.12,259.08,1964611,260.2302,263.49899999999997,265.37668,0.00019302783461383477
2013-04-05,255.72,256.18,253.67,255.48,2558156,260.43919999999997,262.579,265.12408,-0.013895321908290903
2013-04-08,255.92,259.679,255.63,258.95,2296822,260.5592,261.817,264.83068000000003,0.013582276499138901
2013-04-09,258.85,262.61,257.0,261.14,2158331,261.0712,261.312,264.37368000000004,0.008457231125699849
2013-04-10,261.78,265.98,259.32,264.77,2322706,261.51719999999995,260.844,264.14828,0.013900589721988155
2013-04-11,264.74,270.97,264.74,269.85,3092064,261.97220000000004,260.5815,264.33828,0.01918646372323174
2013-04-12,270.12,273.27,267.02,272.87,2868164,262.61019999999996,260.938,264.3404,0.011191402631091307
2013-04-15,271.08,275.12,267.1,267.72,3325918,263.22119999999995,261.233,264.3848,-0.018873456224575702
2013-04-16,269.31,272.8,268.06,272.34,2138617,264.123,261.95550000000003,264.5316,0.017256835499775747
2013-04-17,270.8,270.85,264.25,267.4,3135290,264.96,262.505,264.68,-0.018139090842329453
2013-04-18,266.81,266.9899,256.6,259.42,3138005,264.994,262.6121,264.5306,-0.02984293193717258
2013-04-19,258.16,262.88,257.5,260.32,2602869,265.47799999999995,262.9586,264.49260000000004,0.0034692776193046004
2013-04-22,259.35,264.6,258.03,263.55,2119350,265.938,263.2486,264.559,0.012407805777504777
2013-04-23,264.5,269.87,264.5,268.9,2274693,266.714,263.8926,264.698,0.020299753367482243
2013-04-24,269.5,271.47,266.81,268.78,1855080,267.11499999999995,264.3161,264.92940000000004,-0.0004462625511342244
2013-04-25,271.53,275.8,270.5,274.7,6116497,267.6,264.7861,265.2494,0.02202544832204789
2013-04-26,269.97,272.02,252.81,254.81,14035879,265.794,264.2021,264.9562,-0.07240626137604655
2013-04-29,254.9,257.01,249.15,249.74,7120309,263.996,263.6086,264.5662,-0.019897178289706052
2013-04-30,249.37,254.68,248.56,253.81,4250209,262.143,263.133,264.3406,0.0162969488267799
2013-05-01,253.9,254.2,245.75,248.23,4392201,260.226,262.593,263.91020000000003,-0.021984949371577245
2013-05-02,248.94,252.93,245.78,252.55,3936169,259.539,262.2665,263.633,0.01740321476050455
2013-05-03,256.14,259.25,254.7,258.05,3514673,259.312,262.395,263.47520000000003,0.021777865769154525
2013-05-06,258.09,259.5,253.4201,255.72,2349544,258.529,262.2335,263.2812,-0.009029257895756704
2013-05-07,256.31,259.74,252.9101,257.73,3134068,257.412,262.063,263.2384,0.007860159549507362
2013-05-08,256.87,260.295,255.334,258.68,2677085,256.402,261.7585,263.2248,0.003686028013812903
2013-05-09,258.73,263.55,256.88,260.16,2769254,254.948,261.274,263.163,0.005721354569352188
2013-05-10,260.88,263.65,260.21,263.63,3145868,255.83,260.812,263.1502,0.01333794587945869
2013-05-13,262.77,265.88,262.0,264.51,2149497,257.307,260.6515,263.1256,0.0033380116071766164
2013-05-14,264.5,269.4,264.028,268.33,2700673,258.759,260.45099999999996,263.03,0.014441798041662013
2013-05-15,267.07,269.05,264.56,266.56,2721686,260.592,260.409,262.8494,-0.006596355234226414
2013-05-16,265.96,268.43,263.85,264.12,1643668,261.74899999999997,260.644,262.656,-0.00915366146458585
2013-05-17,265.83,269.98,265.0,269.9,2528226,262.93399999999997,261.123,262.5764,0.02188399212479175
2013-05-20,269.0,271.79,266.5,267.63,2209033,264.125,261.327,262.44519999999994,-0.008410522415709498
2013-05-21,268.74,270.77,267.66,268.86,1741466,265.238,261.325,262.3976,0.004595897320928133
2013-05-22,267.39,267.59,260.8,262.96,3332596,265.66600000000005,261.034,262.17420000000004,-0.021944506434575795
2013-05-23,260.49,263.17,259.59,261.8,2007810,265.83,260.389,261.9082,-0.004411317310617502
2013-05-24,259.85,261.93,258.34,261.74,1696415,265.641,260.7355,261.8282,-0.00022918258212378806
2013-05-28,266.48,271.1,266.0,267.29,3471095,265.919,261.61299999999994,261.93760000000003,0.02120424849086877
2013-05-29,265.46,268.25,264.844,265.53,1903589,265.639,262.199,262.0904,-0.006584608477683607
2013-05-30,265.71,268.57,265.615,266.83,1668469,265.666,263.129,262.29879999999997,0.004895868640078405
2013-05-31,266.0,271.91,265.94,269.2,3374918,266.17400000000004,263.9615,262.53724,0.008882059738410275
2013-06-03,268.96,269.11,262.95,266.88,2545283,265.872,264.403,262.80704,-0.008618127786032659
2013-06-04,267.0,268.88,263.02,265.7,2088971,265.679,264.902,262.96604,-0.004421462829736211
2013-06-05,265.81,271.66,265.02,267.17,3512866,265.51,265.37399999999997,263.18904,0.005532555513737325
2013-06-06,267.75,270.5,264.21,267.83,2476367,265.99699999999996,265.8315,263.33943999999997,0.002470337238462239
2013-06-07,269.74,280.1,269.13,276.87,4632538,267.504,266.66700000000003,263.57084000000003,0.03375275361236607
2013-06-10,276.68,282.47,275.24,281.07,3088354,269.437,267.539,263.86244000000005,0.01516957416838216
2013-06-11,276.0,278.411,274.24,274.78,3098844,270.186,268.0525,264.12584,-0.02237876685523188
2013-06-12,276.6,276.8,270.45,271.67,2239258,270.8,268.21950000000004,264.2928,-0.011318145425431081
2013-06-13,271.5,276.8,270.2901,275.79,2651714,271.696,268.681,264.628,0.015165458092538664
2013-06-14,275.0,277.07,273.442,273.99,2150842,272.175,269.17449999999997,264.9262,-0.00652670510170783
2013-06-17,276.35,280.2,275.65,278.06,2885679,273.293,269.5825,265.3778,0.014854556735647284
2013-06-18,279.08,282.91,278.11,281.76,2147648,274.899,270.289,265.834,0.013306480615694394
2013-06-19,281.26,283.34,277.87,278.16,2828374,275.998,270.754,266.1744,-0.012776831345826078
2013-06-20,275.14,278.6,272.39,273.44,2985195,276.559,271.278,266.3478,-0.01696865113603696
2013-06-21,274.57,275.8399,269.79,273.36,4202557,276.20799999999997,271.856,266.418,-0.00029256875365701873
2013-06-24,271.29,273.16,265.0,270.61,3866167,275.162,272.2995,266.3728,-0.010059994146912499
2013-06-25,272.3,273.47,269.0,272.088,2452909,274.8928,272.5394,266.46016,0.005461734599608414
2013-06-26,273.98,277.98,273.5001,277.57,3029815,275.48280000000005,273.1414,266.56476000000004,0.020147893328628763
2013-06-27,279.18,280.2,274.54,277.55,2520421,275.65880000000004,273.6774,266.76776,-7.205389631437242e-05
2013-06-28,276.19,279.83,276.19,277.69,3193514,276.0288,274.1019,267.13316000000003,0.0005044136191676429
2013-07-01,279.0,283.29,277.16,282.1,2890064,276.4328,274.86289999999997,267.56876,0.015881018401814995
2013-07-02,281.04,286.58,280.59,283.73,3238617,276.62980000000005,275.7644,267.97236,0.005778092874866969
2013-07-03,282.0,285.4,282.0,284.03,1380205,277.21680000000003,276.6074,268.27495999999996,0.0010573432488631962
2013-07-05,285.0,286.3799,282.07,285.88,1985922,278.4608,277.5099,268.61696,0.006513396472203725
2013-07-08,286.42,291.67,286.14,290.59,3047196,280.1838,278.19590000000005,268.93476000000004,0.016475444242339377
2013-07-09,291.0,292.57,288.01,291.53,2775515,282.2758,278.7189,269.66916,0.0032347981692417704
2013-07-10,291.41,293.34,289.4,292.33,1810121,284.3,279.5964,270.52096,0.0027441429698487063
2013-07-11,294.99,300.69,292.1,299.66,4007600,286.509,280.9959,271.43796000000003,0.02507440221667312
2013-07-12,298.69,307.55,298.5,307.55,4543263,289.509,282.58389999999997,272.62436,0.02632984048588405
2013-07-15,307.27,307.99,304.35,306.57,2245686,292.397,284.2129,273.70475999999996,-0.0031864737441067437
2013-07-16,307.3,309.39,305.5119,306.87,2660596,294.874,285.65340000000003,274.68116000000003,0.0009785693316370914
2013-07-17,306.97,308.8,305.69,308.69,2031625,297.37,286.9999,275.74056,0.005930850197151782
2013-07-18,306.27,306.3408,301.87,304.11,3064358,299.378,288.29740000000004,276.66816,-0.014836891379701234
2013-07-19,304.39,305.79,301.91,305.23,2973180,301.313,289.8869,277.59916,0.0036828779060209538
2013-07-22,309.25,309.25,302.0,303.48,2522022,302.602,291.3929,278.46556,-0.005733381384529723
2013-07-23,303.16,305.06,300.56,301.06,1999623,303.55499999999995,292.9154,279.21416,-0.007974166337155753
2013-07-24,303.02,303.84,298.04,298.94,2002744,304.216,294.258,279.90276,-0.007041785690560021
2013-07-25,299.0,304.5,296.75,303.4,5484464,304.59000000000003,295.54949999999997,280.60416000000004,0.014919381815748922
2013-07-26,299.55,313.62,295.55,312.01,8819754,305.03599999999994,297.2725,281.51316,0.02837837837837842
2013-07-29,311.07,313.0,305.9,306.1,3213114,304.98900000000003,298.69300000000004,282.35276,-0.01894170058651956
2013-07-30,307.72,309.7833,301.57,302.41,3053774,304.543,299.7085,283.00296000000003,-0.01205488402482846
2013-07-31,303.91,305.15,301.0,301.22,1891513,303.796,300.58299999999997,283.67476,-0.003935055057703085
2013-08-01,303.08,306.21,298.905,305.57,2971658,303.942,301.65999999999997,284.40896,0.014441272159883
2013-08-02,304.63,305.33,301.5,304.21,2508357,303.84000000000003,302.5765,285.23396,-0.004450698694243638
2013-08-05,303.4,303.62,298.3,300.99,2233257,303.591,303.0965,286.01776,-0.01058479339929641
2013-08-06,300.51,301.36,297.52,300.75,1849795,303.56000000000006,303.5575,286.79796000000005,-0.0007973686833450122
2013-08-07,300.15,300.99,296.15,296.91,1963109,303.357,303.7865,287.39036,-0.012768079800498655
2013-08-08,298.52,298.52,292.5501,295.74,2346334,302.591,303.5905,287.99456000000004,-0.003940588056987049
2013-08-09,295.68,299.27,294.2987,297.26,1950385,301.116,303.076,288.60316,0.005139649692297299
2013-08-12,295.79,299.08,295.26,296.69,1504625,300.175,302.582,289.15296,-0.0019175132880306922
2013-08-13,295.88,296.37,290.67,293.97,2355092,299.331,301.937,289.69476000000003,-0.009167818261484939
2013-08-14,294.29,294.29,290.54,291.34,1415476,298.34299999999996,301.06949999999995,290.20756,-0.008946491138551727
2013-08-15,288.79,289.3,285.15,286.47,2261492,296.433,300.1875,290.59356,-0.016715864625523214
2013-08-16,286.55,288.33,284.5,284.82,2423055,294.494,299.16700000000003,290.93336,-0.00575976542046297
2013-08-19,285.19,289.56,283.48,285.57,2479611,292.952,298.2715,291.10735999999997,0.0026332420476089524
2013-08-20,285.88,289.515,285.74,287.09,1586236,291.58599999999996,297.573,291.22776,0.005322687957418415
2013-08-21,285.09,288.5,283.83,284.57,1816343,290.352,296.85450000000003,291.42356,-0.008777735204987924
2013-08-22,284.8,289.87,284.8,289.73,1422672,289.751,296.171,291.78476,0.018132621147696648
2013-08-23,291.21,291.5,287.9,290.01,1968284,289.026,295.071,292.06916,0.0009664170089391799
2013-08-26,290.43,291.0499,285.6207,286.21,1718213,287.97799999999995,294.0765,292.31356,-0.013102996448398407
2013-08-27,283.87,285.28,279.74,280.93,2475990,286.67400000000004,293.0025,292.37096,-0.018447992732608776
2013-08-28,280.36,283.0,279.33,281.58,1457461,285.698,292.02049999999997,292.36736,0.0023137436372049347
2013-08-29,281.45,285.98,280.0,283.98,1566544,285.449,290.941,292.48376,0.008523332623055824
2013-08-30,284.59,284.87,280.0,280.98,1534706,285.065,289.7795,292.63455999999996,-0.010564124234101024
2013-09-03,284.73,291.39,284.17,288.8,2898421,285.38800000000003,289.17,292.94336,0.027831162360310246
2013-09-04,288.33,295.23,287.58,293.64,2439350,286.043,288.8145,293.40396,0.01675900277008302
2013-09-05,293.63,297.0,292.71,294.1,1819789,286.996,288.674,293.8442,0.0015665440675658449
2013-09-06,295.33,298.88,290.8,295.86,2293344,287.60900000000004,288.67999999999995,294.21,0.005984359061543598
2013-09-09,297.22,299.96,296.6,299.71,1646244,288.579,288.8025,294.65319999999997,0.01301291151220152
2013-09-10,300.55,301.0,297.22,300.36,1781037,289.994,288.986,295.1066,0.0021687631376998695
2013-09-11,298.91,301.86,297.84,299.64,1745625,291.865,289.2695,295.4574,-0.00239712345185783
2013-09-12,299.39,302.0,297.661,298.86,1606393,293.59299999999996,289.64549999999997,295.76,-0.0026031237484981373
2013-09-13,300.14,300.22,296.201,297.92,1350645,294.98699999999997,290.218,296.0378,-0.003145285417921473
2013-09-16,299.82,301.0,295.26,296.06,1818399,296.495,290.78,296.2414,-0.006243286788399582
2013-09-17,297.63,304.65,296.0101,304.17,2297380,298.032,291.71,296.513,0.027393095994055372
2013-09-18,304.06,312.74,302.91,312.034,2946987,299.8714,292.9572,296.92308,0.025853963244238276
2013-09-19,313.77,314.54,311.04,312.06,2350945,301.6674,294.3317,297.31768000000005,8.332425312640446e-05
2013-09-20,312.54,320.57,312.41,316.34,5306002,303.7154,295.66220000000004,297.65128,0.013715311158110532
2013-09-23,314.01,315.9,308.771,311.49,1885196,304.8934,296.7362,297.73008000000004,-0.015331605234873757
2013-09-24,312.43,318.0799,311.28,314.13,2033545,306.2704,298.1322,297.88128,0.008475392468457965
2013-09-25,314.53,316.71,310.75,312.65,2010248,307.5714,299.71819999999997,297.99688,-0.004711425206124886
2013-09-26,313.9,319.37,313.26,318.12,1990981,309.4974,301.5452,298.18548000000004,0.017495602110986885
2013-09-27,316.92,317.21,313.35,316.01,1658435,311.30640000000005,303.1467,298.42348000000004,-0.006632717213630124
2013-09-30,313.41,315.31,311.06,312.64,1625844,312.9644,304.7297,298.57168,-0.010664219486725135
2013-10-01,314.22,321.0,313.65,320.95,2398998,314.6424,306.3372,298.92108,0.026580092118730914
2013-10-02,318.04,321.73,317.52,320.51,2224622,315.49,307.6807,299.31007999999997,-0.0013709300514098688
2013-10-03,320.39,322.92,313.02,314.76,2679439,315.76,308.7137,299.62647999999996,-0.017940157873389317
2013-10-04,315.13,319.2,312.62,319.04,1814975,316.03,309.8727,299.93928,0.013597661710509579
2013-10-07,315.24,315.3399,309.74,310.03,2085724,315.884,310.38870000000003,299.89968,-0.02824097291875638
2013-10-08,311.5,311.545,300.27,303.23,3171591,314.794,310.5322,299.84228,-0.021933361287617137
2013-10-09,303.42,303.4978,296.5025,298.23,3252770,313.352,310.4617,299.75867999999997,-0.01648913366091742
2013-10-10,304.63,306.7,302.5901,305.174,2557137,312.05740000000003,310.7774,299.83776,0.02328404251751981
2013-10-11,304.77,310.93,303.84,310.889,2163092,311.54530000000005,311.42584999999997,299.94414,0.01872702130587811
2013-10-14,309.22,311.645,307.0,310.7,1939091,311.3513,312.15785,300.07394,-0.0006079340214675266
2013-10-15,309.87,310.79,305.26,306.4,2261553,309.8963,312.26935,300.18214,-0.013839716768587085
2013-10-16,308.38,310.8,305.554,310.49,2180520,308.8943,312.19214999999997,300.37694,0.01334856396866857
2013-10-17,307.07,311.0,305.24,310.77,2648383,308.4953,312.12765,300.65414,0.000901800380044282
2013-10-18,319.36,331.89,316.75,328.931,5969813,309.4844,312.7572,301.31795999999997,0.05843871673584977
2013-10-21,329.89,330.0,323.8,326.44,2527616,311.1254,313.5047,301.90156,-0.00757301683331757
2013-10-22,327.72,337.11,325.68,332.54,3942952,314.0564,314.4252,302.61856,0.018686435485847364
2013-10-23,330.84,331.72,324.0601,326.756,2818157,316.909,315.13050000000004,303.27428,-0.01739339628315406
2013-10-24,329.63,332.6499,326.75,332.21,5884654,319.6126,315.835,304.09168,0.016691353793044428
2013-10-25,358.6,368.4,352.62,363.39,12043899,324.8627,318.204,305.63008,0.09385629571656495
2013-10-28,359.92,362.75,357.2,358.16,3635847,329.6087,320.47999999999996,307.09688,-0.014392250749882929
2013-10-29,358.96,362.89,356.29,362.7,2190762,335.2387,322.5675,308.63948,0.012675899039535254
2013-10-30,362.62,365.0,358.65,361.08,4505004,340.29769999999996,324.596,310.11928,-0.004466501240694809
2013-10-31,361.73,366.0,359.0,364.03,2466936,345.6237,327.05949999999996,311.70848,0.008169934640522847
2013-11-01,365.63,365.77,356.1,359.002,3332125,348.6308,329.0576,313.09392,-0.013812048457544579
2013-11-04,360.12,361.0,354.4,358.74,1940495,351.8608,331.4931,314.46852,-0.0007298009481840895
2013-11-05,356.78,360.17,354.84,358.892,2007274,354.496,334.2762,315.92216,0.0004237051903885902
2013-11-06,360.45,362.87,354.5,356.18,2288076,357.4384,337.1737,317.42716,-0.007556590840698596
2013-11-07,355.86,357.9,341.88,343.56,4250064,358.5734,339.09299999999996,318.66676,-0.03543152338705147
2013-11-08,345.95,351.05,344.04,350.31,2656864,357.2654,341.06405,319.99336,0.019647223192455376
2013-11-11,350.59,355.37,348.06,354.378,2262537,356.8872,343.24795,321.46132,0.01161257172218888
2013-11-12,352.99,355.4826,347.282,349.53,2344303,355.5702,345.40445,322.67592,-0.013680307468296626
2013-11-13,347.4,356.22,345.68,356.22,2777831,355.0842,347.69095,323.92752,0.019139987983864293
2013-11-14,357.39,368.94,356.43,367.396,4164127,355.4208,350.52225,325.39344,0.03137387008028747
2013-11-15,367.63,372.9,365.55,369.17,4494772,356.43760000000003,352.53419999999994,326.85964,0.004828577338893192
2013-11-18,370.28,373.49,364.67,366.18,2738213,357.1816,354.5212,328.18904000000003,-0.008099249668174546
2013-11-19,365.82,368.78,362.5,364.94,1904796,357.7864,356.14119999999997,329.48064,-0.0033863127423671147
2013-11-20,367.56,367.56,360.45,362.57,1772983,358.42539999999997,357.9319,330.73924,-0.006494218227653836
2013-11-21,364.05,369.25,363.3,368.92,1967040,360.9614,359.7674,332.14044,0.01751385939266914
2013-11-22,370.0,374.5,366.31,372.31,2967832,363.1614,360.2134,333.62824,0.009188984061585082
2013-11-25,373.82,377.79,373.18,376.64,2972545,365.3876,361.1374,335.23983999999996,0.011630093201901559
2013-11-26,377.61,382.5,374.8175,381.37,2730688,368.57160000000005,362.0709,336.78384,0.012558411214953269
2013-11-27,383.5,387.0,382.611,386.71,2269655,371.6206,363.3524,338.27736,0.014002150142905734
2013-11-29,389.1,394.0999,388.62,393.62,2405984,374.243,364.8319,339.90856,0.01786868712989076
2013-12-02,399.0,399.0,389.1,392.3,4718882,376.55600000000004,366.4968,341.42776,-0.0033534881357654145
2013-12-03,390.11,390.949,383.1,384.66,3707535,378.404,367.7928,342.89116,-0.019474891664542415
2013-12-04,383.5,389.69,381.4914,385.96,2355718,380.506,369.1462,344.32775999999996,0.0033796079654759836
2013-12-05,386.65,386.65,381.371,384.49,1906451,382.698,370.5617,345.76455999999996,-0.0038086848378069416
2013-12-06,388.35,388.35,383.83,386.95,1987761,384.50100000000003,372.7312,347.14116,0.006398085775962903
2013-12-09,388.11,388.21,382.57,384.89,2766572,385.759,374.4602,348.51876000000004,-0.005323685230649966
2013-12-10,383.74,389.06,383.02,387.78,2739874,386.87299999999993,376.1303,350.02156,0.007508638831873915
