MSFT,Close,High,Low,Open,Volume,10 day average,20 day average,50 day average,Daily Return
2010-09-20,19.349943161010746,19.41842518288093,19.10645217272597,19.23580694166735,49838700,18.79372005462647,18.5053352355957,18.9084729385376,0.00832656804856069
2010-09-21,19.13689613342285,19.342342288276587,19.083632638013675,19.342342288276587,52675700,18.88426914215088,18.538435077667238,18.915347938537597,-0.011010214645858718
2010-09-22,18.72599983215332,18.999926507684272,18.5357722887997,18.939053751863952,94299400,18.93601112365723,18.56012096405029,18.909463806152345,-0.021471418269961462
2010-09-23,18.58903694152832,18.71078246085001,18.535773458240214,18.649909701189163,46201800,18.96797046661377,18.572675895690917,18.89614772796631,-0.007314049548896695
2010-09-24,18.85535430908203,18.870571409295707,18.703171696377648,18.74882589966058,51948800,19.038735198974614,18.609199428558348,18.88709831237793,0.01432658229640471
2010-09-27,18.81730842590332,19.015145247101763,18.71078146499685,18.908618286195292,43603300,19.009820365905764,18.639635848999024,18.886673240661622,-0.002017776094527468
2010-09-28,18.77926445007324,18.946664175893023,18.528164135683035,18.87057286367637,56041200,18.983188247680665,18.679203510284424,18.88034049987793,-0.0020217543853249254
2010-09-29,18.642303466796875,18.764049005984536,18.56621214197426,18.74122117314136,44318900,18.936012077331544,18.718391036987306,18.867484245300293,-0.007293202757780559
2010-09-30,18.634685516357425,18.89339502955476,18.5357678560505,18.725995353912037,61262700,18.8720947265625,18.740837383270264,18.859925155639647,-0.00040863783024547295
2010-10-01,18.550989151000977,18.885790029373148,18.490116395962485,18.84774510171945,62672300,18.80817813873291,18.757577323913573,18.83979316711426,-0.004491428915340712
2010-10-04,18.1933650970459,18.2542378627928,18.09444739695263,18.231410031392254,98143400,18.692520332336425,18.743120193481445,18.812962799072267,-0.01927789677650593
2010-10-05,18.528162002563477,18.60425330601985,18.19336113814797,18.30749736767208,78152900,18.63164691925049,18.757958030700685,18.788438606262208,0.01840214296430176
2010-10-06,18.58903694152832,18.67273753030738,18.360763004309355,18.50533635274926,50489700,18.617950630187988,18.776980876922607,18.764223442077636,0.0032855357674668184
2010-10-07,18.66512107849121,18.83252074037471,18.474893596265204,18.733603088198212,50096100,18.625559043884277,18.796764755249022,18.744709014892578,0.004092957435192224
2010-10-08,18.695560455322266,18.75643320374085,18.543379309936206,18.73360683015938,41327800,18.609579658508302,18.824157428741454,18.724592170715333,0.001630815932189833
2010-10-11,18.710784912109375,18.824921170011063,18.642302867104107,18.824921170011063,27587800,18.598927307128907,18.804373836517335,18.70811019897461,0.0008143354045733187
2010-10-12,18.89339256286621,18.969483842340605,18.589028896289072,18.75642855007639,50141500,18.610340118408203,18.796764183044434,18.68740898132324,0.009759486393254191
2010-10-13,19.281455993652344,19.433638546378972,18.939045975677622,19.037965070346043,75336500,18.67425537109375,18.805133724212645,18.67704219818115,0.02053963730943953
2010-10-14,19.19776153564453,19.28146211133299,19.0227525604058,19.243417186740512,51949100,18.73056297302246,18.80132884979248,18.671510848999024,-0.004340671059040679
2010-10-15,19.43364524841309,19.441253072484766,19.197762065206312,19.296681193988736,68954800,18.818828582763672,18.813503360748292,18.676146583557127,0.012287042545590099
2010-10-18,19.646697998046875,19.745617121008586,19.36516208169297,19.47168902827869,48330500,18.96416187286377,18.8283411026001,18.682318725585937,0.010963087311228081
2010-10-19,19.098846435546875,19.304292539211588,18.98471019506238,19.22820122844825,66150900,19.02123031616211,18.826438617706298,18.67662551879883,-0.02788517248824529
2010-10-20,19.258638381958008,19.327120421846768,19.09884792309833,19.22059344927365,56283600,19.088190460205077,18.853070545196534,18.682302322387695,0.008366575800815346
2010-10-21,19.34234046936035,19.433650346704766,19.06080301125957,19.32712191458274,50032400,19.155912399291992,18.890735721588136,18.692832107543946,0.004346210035324205
2010-10-22,19.31189727783203,19.433644226389415,19.22819815555739,19.41842567640464,25837900,19.21754608154297,18.913562870025636,18.708353919982912,-0.0015739145723623338
2010-10-25,19.16732406616211,19.28906955488245,19.152105517241893,19.205368987141952,50912400,19.26319999694824,18.931063652038574,18.722346534729002,-0.007486225179743289
2010-10-26,19.70757484436035,19.76083832872904,19.068410129293863,19.114065788456543,69304200,19.344618225097655,18.97747917175293,18.74563045501709,0.028186030367796544
2010-10-27,19.821704864501953,19.867360509326208,19.494514784518667,19.623869542212763,64805500,19.39864311218262,19.036449241638184,18.76602279663086,0.005791175273616167
2010-10-28,19.996715545654297,20.072805385447,19.72278747817444,19.943450625950472,80730300,19.478538513183594,19.104550743103026,18.788241348266602,0.008829244625963684
2010-10-29,20.293476104736328,20.696759053336493,20.14890275315195,20.65871267064529,114193200,19.56452159881592,19.191675090789794,18.822177963256834,0.014840465095605326
2010-11-01,20.506526947021484,20.711971562717252,20.316299429707076,20.453262023063996,61912100,19.650504493713377,19.307333183288574,18.863571434020997,0.01049848932659847
2010-11-02,20.841327667236328,20.86415549325145,20.559791736320893,20.59022738635351,54402100,19.824752616882325,19.422991466522216,18.910900001525878,0.016326544279282373
2010-11-03,20.56740379333496,20.917421798313697,20.514138858762436,20.894593969211183,110255300,19.95562915802002,19.52190980911255,18.956402435302735,-0.013143302493726972
2010-11-04,20.651103973388672,20.871768645224197,20.552186278259015,20.85655009172082,93599300,20.086505508422853,19.621208953857423,19.00266574859619,0.004069554956704691
2010-11-05,20.430435180664062,20.689144714376276,20.18694419630451,20.673926165023616,110953700,20.198359298706055,19.70795269012451,19.048776779174805,-0.010685568820386848
2010-11-08,20.39999771118164,21.96747343431816,20.224988750769153,20.301080044828716,71670800,20.321626663208008,19.792413330078126,19.09260513305664,-0.0014898101392979424
2010-11-09,20.506526947021484,20.628272441997044,20.323907253237365,20.399998550427284,58538600,20.40152187347412,19.87307004928589,19.142977447509764,0.005222021950593403
2010-11-10,20.498924255371097,20.605451234855504,20.40000510186022,20.5521877451133,52277300,20.469243812561036,19.933943462371825,19.195784873962403,-0.000370744966713743
2010-11-11,20.301090240478516,20.33152590259536,19.99672636270282,20.301090240478516,62073100,20.499681282043458,19.989109897613524,19.238091506958007,-0.009650946187614973
2010-11-12,19.989110946655273,20.1793384932706,19.859756156904012,20.14129211315493,64962200,20.469244766235352,20.016883182525635,19.273549919128417,-0.015367612779789708
2010-11-15,19.93584251403809,20.16411493274849,19.91301469163879,20.03476017512709,51794600,20.41217632293701,20.031340408325196,19.30261661529541,-0.0026648725278147767
2010-11-16,19.75975799560547,19.93584374052903,19.63726445319494,19.93584374052903,65339200,20.304019355773924,20.064385986328126,19.333183670043944,-0.008832559662759643
2010-11-17,19.57602310180664,19.83632231655499,19.560711039706476,19.82866628550491,58299700,20.204881286621095,20.080255222320556,19.360532531738283,-0.009298438464665937
2010-11-18,19.782726287841797,19.966466603365745,19.606642001327792,19.68319937095077,59514000,20.118043518066408,20.10227451324463,19.39079818725586,0.010558997859789088
2010-11-19,19.667890548706055,19.77507204404471,19.59898774163453,19.752103954941415,52423200,20.041789054870605,20.12007417678833,19.421201858520508,-0.005804849011448843
2010-11-22,19.698503494262695,19.706159520188734,19.47648458335818,19.63725674709204,53350500,19.97163963317871,20.14663314819336,19.433042793273927,0.0015564935894283316
2010-11-23,19.23150634765625,19.598986997934436,19.2085382594245,19.57601890970269,69742500,19.844137573242186,20.122829723358155,19.436761207580567,-0.023707239828774873
2010-11-24,19.42290306091309,19.49180440640422,19.26212936079823,19.292753479006137,56825900,19.736535453796385,20.102889633178712,19.442937965393067,0.00995224761892688
2010-11-26,19.33103370666504,19.45352726877929,19.269786925607914,19.300409586017256,21356500,19.63952980041504,20.06960554122925,19.44408145904541,-0.004729949686714474
2010-11-29,19.376964569091797,19.46117942386605,19.086042782057895,19.28509514591821,56603600,19.57831516265869,20.023779964447023,19.44781764984131,0.0023760168816486793
2010-11-30,19.33868408203125,19.499456287705623,19.139631736740583,19.177910416118863,75282100,19.51859931945801,19.965387821197513,19.447592468261718,-0.001975566757324243
2010-12-01,19.93584442138672,20.096616653701968,19.56836232136652,19.576018350558424,74123500,19.536207962036134,19.92011365890503,19.463571434020995,0.030879057583360847
2010-12-02,20.586593627929688,20.655496439749452,20.05834068429609,20.0889633449724,91759200,19.637265014648438,19.92107315063477,19.500783309936523,0.03264216918972651
2010-12-03,20.686124801635746,20.716747468590164,20.502384419192932,20.525351054349063,52622000,19.727604866027832,19.922824192047123,19.542725067138672,0.004834756808480778
2010-12-06,20.548316955566406,20.655498468820035,20.48707016795882,20.61721977415477,36264200,19.815647506713866,19.92871828079224,19.57658432006836,-0.00666184930192637
2010-12-07,20.5712833404541,20.770334288472405,20.55597127976393,20.732055596985457,57860500,19.902925491333008,19.937282562255863,19.611663818359375,0.0011176771770338156
2010-12-08,20.846893310546875,20.854549340957647,20.517691304076113,20.54065939530843,41666800,20.06446418762207,19.954300880432132,19.653016395568848,0.013397801465831582
2010-12-09,20.732053756713867,20.93110614730185,20.678463009293708,20.885171429547192,47148300,20.19537925720215,19.96595735549927,19.694811401367186,-0.005508713078840821
2010-12-10,20.931106567382812,20.977041286059364,20.755022262257373,20.816269040572237,37625800,20.355386543273926,19.997458171844485,19.740739822387695,0.009601210425401518
2010-12-13,20.86220359802246,21.015321272745496,20.80095682018092,20.87751565754244,47943900,20.50391044616699,20.041112804412844,19.786964111328125,-0.0032918932947254564
2010-12-14,21.14547348022461,21.24499895896887,20.869862215642733,20.908140908950863,64070500,20.684589385986328,20.101594352722167,19.8460062789917,0.013578138132493311
2010-12-15,21.32155990600586,21.42874142601688,21.07657274012999,21.07657274012999,69634200,20.823160934448243,20.179684448242188,19.901874237060547,0.008327381552649005
2010-12-16,21.428733825683594,21.428733825683594,21.17609071795161,21.25264954519364,57680200,20.907374954223634,20.272319984436034,19.958668174743654,0.005026551535169066
2010-12-17,21.359832763671875,21.50529440123346,21.244995243592008,21.375144822412736,87456500,20.974745750427246,20.35117530822754,20.012562408447266,-0.003215358526183043
2010-12-20,21.290931701660156,21.428737321126956,21.191406232177695,21.398114661377896,52811000,21.049007225036622,20.432327365875246,20.064469833374023,-0.0032257304059469805
2010-12-21,21.489986419677734,21.543577175199953,21.252655305119955,21.321558122288113,38153000,21.140877532958985,20.521901512145995,20.120053863525392,0.009349272300847922
2010-12-22,21.581859588623047,21.74263187202023,21.42108584498714,21.44405393986048,42252300,21.214374160766603,20.639419174194337,20.173823204040527,0.004275161796341909
2010-12-23,21.666061401367188,21.68137345640766,21.405762306630937,21.413418334151174,24902500,21.307774925231932,20.75157709121704,20.221515312194825,0.003901508690591582
2010-12-27,21.489986419677734,21.589513360137772,21.344524754518453,21.528266573792585,21652800,21.363662910461425,20.859524726867676,20.267359809875487,-0.008126764640219442
2010-12-28,21.444053649902344,21.566547233759714,21.40577349229773,21.41342952381865,23042200,21.421847915649415,20.962879180908203,20.307567977905272,-0.0021374033877160636
2010-12-29,21.413429260253903,21.528268271415573,21.34452643765238,21.39046262621252,19502500,21.448643493652344,21.066616439819335,20.342902603149415,-0.0014281063715105846
2010-12-30,21.32155990600586,21.43639745748034,21.26796914600035,21.375150666011372,20786100,21.448643493652344,21.135902214050294,20.387356872558595,-0.004290268183180013
2010-12-31,21.36748695373535,21.375142982446754,21.153122530530613,21.283272098148103,24752000,21.44251880645752,21.174946880340578,20.42953384399414,0.0021540191211129045
2011-01-03,21.42108154296875,21.574199224229424,21.37514682268592,21.474672293338458,53443800,21.448643684387207,21.211694717407227,20.471108665466307,0.0025082308157922117
2011-01-04,21.50528907775879,21.566535837322757,21.32154879906689,21.390451586106092,54405600,21.47007942199707,21.259543323516844,20.514976501464844,0.0039310589720285005
2011-01-05,21.43639755249023,21.444053583987625,21.260313208766352,21.35983869775503,58998700,21.46472053527832,21.302799034118653,20.560357971191408,-0.0032034689242939063
2011-01-06,22.064170837402344,22.08713892492473,21.32920955954506,21.467015164202863,88026300,21.51295166015625,21.363662910461425,20.607489891052246,0.02928539104459671
2011-01-07,21.895751953125,22.0029334869867,21.627796658231873,21.926374622697395,73762000,21.535920715332033,21.421847820281982,20.648970832824705,-0.0076331390614436945
2011-01-10,21.60481834411621,21.742623942621947,21.467014205848667,21.63544245944557,57573600,21.54740390777588,21.45553340911865,20.681132888793947,-0.013287217065284018
2011-01-11,21.520610809326172,21.627792321697175,21.474674623819812,21.589513627347127,50298900,21.55505962371826,21.488453769683836,20.705675582885743,-0.0038976275314516196
2011-01-12,21.857471466064453,21.888095595420666,21.48999067522312,21.528270836918377,52631100,21.599463844299315,21.52405366897583,20.7326944732666,0.015652931960104866
2011-01-13,21.581859588623047,21.734975840395784,21.44405393986048,21.689041110887835,67077600,21.625493812561036,21.53706865310669,20.747505111694338,-0.012609504162881646
2011-01-14,21.666061401367188,21.727308161291138,21.3674836292677,21.497633176635823,62688400,21.65535125732422,21.54893503189087,20.76947826385498,0.003901508690591582
2011-01-18,21.941673278808594,22.0029200407637,21.5435685959814,21.558880651529677,53322700,21.707410430908205,21.578027057647706,20.79528964996338,0.012720903552134066
2011-01-19,21.796215057373047,21.95698874512833,21.643098858819393,21.788559028409633,50005900,21.736503028869627,21.60329122543335,20.82260524749756,-0.006629313069574816
2011-01-20,21.704345703125,21.85746190219249,21.535915985841076,21.819183217485172,58613600,21.763297843933106,21.614009189605714,20.848692207336427,-0.004214922361805651
2011-01-21,21.45170783996582,21.765597804185223,21.45170783996582,21.74262971159408,58080300,21.70205154418945,21.607501602172853,20.867595825195313,-0.011639966788900002
2011-01-24,21.727310180664062,21.865115768360308,21.42873238081425,21.45170046550965,52047800,21.68520736694336,21.610564041137696,20.892163543701173,0.012847571053749895
2011-01-25,21.780906677246097,21.780906677246097,21.528263536684108,21.54357413593153,42436600,21.702816200256347,21.625110054016112,20.921759872436525,0.002466780109289912
2011-01-26,22.033552169799805,22.19432443084723,21.819187694831385,21.826843725391527,74628800,21.75411033630371,21.654584980010988,20.962648696899414,0.011599402003665826
2011-01-27,22.102447509765625,22.554141478147265,21.81152428782176,22.010576634352297,146938600,21.77860794067383,21.689035892486572,21.005980796813965,0.003126837626311163
2011-01-28,21.24499130249023,22.148382157279254,21.0153163049369,22.12541407342871,141249400,21.744921112060545,21.685207462310792,21.035685462951662,-0.03879462701569769
2011-01-31,21.22968101501465,21.35983058053309,20.992349969741543,21.260305129366348,65029000,21.701283073425294,21.678317165374757,21.06875862121582,-0.0007206539770994169
2011-02-01,21.428733825683594,21.48232456668157,21.137812034449677,21.283272199947547,62810700,21.649989128112793,21.6786997795105,21.101678771972658,0.009376156454172113
2011-02-02,21.390460968017575,21.5206105717047,21.344524783018425,21.382804937184385,45824000,21.609413719177248,21.672958374023434,21.136130180358887,-0.0017860531554201309
2011-02-03,21.168434143066406,21.413421215729805,21.0842207494872,21.413421215729805,60340100,21.555822563171386,21.659560203552246,21.16552879333496,-0.010379712025988419
2011-02-04,21.26030540466309,21.31389614523436,21.06125303951396,21.206714664091816,40412200,21.536682319641113,21.619366931915284,21.206104774475097,0.004340012160359841
2011-02-07,21.589502334594727,21.696683790902664,21.275612532346205,21.283267099021497,68980900,21.52290153503418,21.60405445098877,21.24943675994873,0.015484111054182348
2011-02-08,21.65075302124023,21.69668773082241,21.47466729073872,21.51294743225561,34904200,21.509886169433592,21.60635118484497,21.295831146240236,0.0028370587564381378
2011-02-09,21.413429260253903,21.635449790911863,21.36749453193245,21.581859031163717,52905100,21.447873878479005,21.600992107391356,21.336560440063476,-0.010961455278414745
2011-02-10,21.05360412597656,21.390462200859012,20.892831849929117,21.38280616958456,76672400,21.3429895401001,21.560798740386964,21.370858840942383,-0.016803713683787525
2011-02-11,20.86220359802246,21.290931042913243,20.724397982819404,21.25265235435167,83939700,21.30471076965332,21.524815940856932,21.389386024475098,-0.009091105105274666
2011-02-14,20.846893310546875,20.877517432189965,20.63253029999921,20.83158124972533,56766200,21.266431999206542,21.483857536315917,21.39459201812744,-0.0007338768123726913
2011-02-15,20.76217460632324,21.047116085904907,20.75447479532577,20.82378484525458,44116500,21.199776077270506,21.42488260269165,21.396113014221193,-0.00406385272671661
2011-02-16,20.80839157104492,20.84689651869049,20.484945016665534,20.831493952084426,70817900,21.14156913757324,21.375491428375245,21.401314506530763,0.00222601753419438
2011-02-17,20.95470809936523,21.07792714307005,20.723675513766093,20.769881737112048,57207300,21.12019653320312,21.338009548187255,21.408983001708986,0.007031611637100976
2011-02-18,20.83919334411621,20.95470964543877,20.78528583475698,20.89310085347544,68667800,21.078085327148436,21.307383823394776,21.408829002380372,-0.005512591953142909
2011-02-22,20.477245330810547,20.870001996686927,20.42333781235354,20.62356678724364,60889000,20.966859626770017,21.244880580902098,21.403732833862303,-0.017368619184478074
2011-02-23,20.477245330810547,20.685175589604462,20.3540277260889,20.43103909625736,60234100,20.84950885772705,21.17969751358032,21.394655609130858,0.0
2011-02-24,20.615854263305664,20.83918549927438,20.40792411787799,20.51573909600986,64494200,20.769751358032224,21.108812618255612,21.38972862243652,0.006768924738454141
2011-02-25,20.446430206298828,20.75447553648022,20.40792527446065,20.723670415914484,53006300,20.70903396606445,21.026011753082273,21.375747756958006,-0.008218143902404051
2011-02-28,20.46953582763672,20.68516728375051,20.415628330825555,20.55424844769377,51379900,20.669767189025876,20.9872389793396,21.358707275390625,0.0011300564990934792
2011-03-01,20.146089553833008,20.623558686229934,20.138388272954284,20.48493856815118,60055000,20.599686813354488,20.933059406280517,21.333054389953613,-0.015801348722671693
2011-03-02,20.08448028564453,20.30781301907117,20.053676631750328,20.107584127717008,48658200,20.531917381286622,20.865846729278566,21.307547340393068,-0.0030581254006564196
2011-03-03,20.176898956298828,20.33092019992946,20.16149639127493,20.223105182501072,68271500,20.46876811981201,20.805168628692627,21.28526668548584,0.004601496744745415
2011-03-04,19.984371185302734,20.207702501388464,19.868853417156576,20.192299936453058,70437200,20.371734428405762,20.745965480804443,21.25515438079834,-0.009541990144922186
2011-03-07,19.80724716186523,20.23080893859378,19.676328280893813,20.122992439113435,64980400,20.268539810180663,20.67331256866455,21.219662132263185,-0.008863127180492314
2011-03-08,19.953563690185547,20.038276318419253,19.75333477636814,19.84574868615666,50549800,20.216171646118163,20.591515636444093,21.185412178039552,0.0073870198682641774
2011-03-09,19.93816375732422,20.0074738315917,19.761038664804865,19.876554965627513,39789100,20.162263488769533,20.505886173248292,21.15437572479248,-0.0007717885937790214
2011-03-10,19.568510055541992,19.799542645952343,19.5223038312338,19.730234043924742,66549500,20.057529067993165,20.413640213012695,21.116864852905273,-0.018540007308668782
2011-03-11,19.776437759399418,19.907356602388788,19.53000263585923,19.568507573086432,49905800,19.990529823303223,20.349781894683836,21.084125022888184,0.010625627769679902
2011-03-14,19.78413772583008,19.83804522191333,19.522300057252203,19.630115049418706,54473400,19.92199001312256,20.295878601074218,21.053376579284667,0.0003893505253242946
2011-03-15,19.55310440063477,19.614713179597757,19.252761786798832,19.314370565761823,76067300,19.862691497802736,20.231189155578612,21.017088928222655,-0.011677705058314336
2011-03-16,19.091041564941406,19.46839556460864,19.0063289329594,19.422187873235185,100725400,19.763347625732422,20.14763250350952,20.970488128662108,-0.02363117519478708
2011-03-17,19.083345413208008,19.422193094489543,19.06024156131029,19.298975488774488,62497000,19.65399227142334,20.061380195617676,20.922049255371093,-0.00040312896010508137
2011-03-18,19.098745346069336,19.391388243425627,19.098745346069336,19.298974310347425,85486700,19.5654296875,19.96858205795288,20.875296211242677,0.0008069828705541404
2011-03-21,19.50690269470215,19.699430357093156,19.368282542761506,19.39138639104144,46878100,19.535395240783693,19.901967525482178,20.824150848388673,0.02137089851909124
2011-03-22,19.483797073364254,19.607014648571937,19.429889567819565,19.483797073364254,30895600,19.488418579101562,19.852295112609863,20.77591175079346,-0.0011844843694314156
2011-03-23,19.66861915588379,19.722526645671255,19.39137895826947,19.429883888440827,43969000,19.46146411895752,19.811863803863524,20.737187767028807,0.009485937562560665
2011-03-24,19.876548767089844,19.92275644810452,19.63781495732335,19.71482629014548,38696700,19.492267990112303,19.774898529052734,20.704306526184084,0.010571642551930438
2011-03-25,19.73023223876953,19.984368652517265,19.707128394294553,19.968966089533943,57029800,19.487647438049315,19.73908863067627,20.661761741638184,-0.007361264273532897
2011-03-28,19.568510055541992,19.807243928148605,19.5454062089532,19.76103770384041,48973200,19.466084671020507,19.694037342071532,20.621494750976563,-0.008196669013847635
